from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
18-Oct-2020 - 00:00,123.86,243.33,53.08,42.95,18.14,23.61,11.49,1.9,30.56,5.99,0.31,5.57,12.58,7.37,0.49,247.87,26.86,37.91,0.0,219.78,19-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
19-Oct-2020 - 00:00,127.89,258.48,65.18,45.59,13.56,25.71,13.95,1.84,27.16,4.56,0.21,2.79,6.51,3.2,0.69,282.65,27.25,33.52,0.0,285.67,20-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
20-Oct-2020 - 00:00,127.77,307.91,64.49,89.16,74.28,34.54,17.47,2.17,29.53,8.3,16.82,15.71,16.81,25.32,0.47,173.68,25.6,36.07,0.0,315.73,21-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
21-Oct-2020 - 00:00,223.29,430.28,63.02,112.02,109.23,49.8,18.69,2.16,29.46,16.73,54.53,35.66,31.07,55.09,0.31,156.48,25.84,39.7,0.0,257.97,22-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
22-Oct-2020 - 00:00,192.98,436.11,85.85,98.02,69.15,53.23,23.86,1.91,34.23,10.6,49.98,17.71,15.93,5.24,0.48,134.42,26.73,37.33,0.0,241.31,23-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
23-Oct-2020 - 00:00,200.69,427.34,96.04,130.43,107.22,60.94,22.12,2.76,35.01,14.11,52.0,28.39,26.74,10.16,0.43,123.33,25.08,45.11,0.0,253.76,24-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
24-Oct-2020 - 00:00,199.16,426.04,85.09,109.97,86.86,54.25,15.77,2.21,34.11,12.34,54.06,17.83,14.77,4.73,0.42,195.11,25.04,43.77,0.0,244.83,25-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
25-Oct-2020 - 00:00,141.4,337.64,76.32,113.96,101.09,57.6,21.99,2.59,28.31,6.1,33.21,4.85,5.2,3.18,0.23,151.78,24.1,53.57,0.0,263.89,26-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
26-Oct-2020 - 00:00,111.41,308.66,78.66,122.5,109.45,63.66,12.86,2.56,31.54,4.31,16.72,4.02,9.46,9.79,0.42,200.4,25.01,45.39,0.0,254.88,27-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
27-Oct-2020 - 00:00,162.45,381.24,61.51,66.58,44.81,37.23,4.72,1.55,29.53,5.26,24.32,6.06,13.41,9.41,0.55,251.58,23.63,40.54,0.0,283.37,28-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
28-Oct-2020 - 00:00,189.92,487.27,89.92,140.06,125.78,52.13,7.81,2.81,31.98,13.53,53.29,20.9,41.92,33.27,0.31,142.88,22.17,47.21,0.0,244.04,29-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
29-Oct-2020 - 00:00,170.35,371.53,105.59,151.11,132.13,65.29,8.85,2.37,22.75,12.43,42.46,13.28,34.71,43.46,0.26,144.78,22.49,49.69,0.0,271.63,30-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
30-Oct-2020 - 00:00,155.79,348.0,73.92,72.46,43.26,48.07,6.88,1.56,27.16,9.08,43.28,4.11,10.2,4.71,0.46,212.25,23.37,43.06,0.0,261.14,31-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
31-Oct-2020 - 00:00,196.58,368.45,64.6,43.07,12.35,37.28,8.13,1.33,27.25,0.67,2.71,0.88,1.56,2.44,0.69,275.06,23.24,41.1,0.0,278.18,01-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
01-Nov-2020 - 00:00,194.49,364.17,60.18,51.78,25.06,32.46,9.81,1.54,31.14,5.12,13.48,6.68,12.05,6.83,0.57,242.98,22.48,35.12,0.0,282.91,02-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
02-Nov-2020 - 00:00,149.43,348.81,59.53,106.31,103.77,40.43,9.79,2.18,24.53,7.65,36.05,18.46,41.16,34.98,0.43,211.93,21.23,38.16,0.0,250.72,03-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
03-Nov-2020 - 00:00,159.39,365.12,57.01,67.22,55.26,44.24,12.24,1.25,22.77,7.55,57.34,13.94,29.76,25.52,0.31,184.0,21.16,38.57,0.0,260.85,04-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
04-Nov-2020 - 00:00,303.85,535.79,73.56,72.7,62.46,50.11,7.57,2.43,17.06,7.93,35.99,15.72,34.1,27.52,0.23,157.14,19.59,49.38,0.0,145.98,05-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
05-Nov-2020 - 00:00,260.13,487.08,76.09,89.29,75.87,61.21,8.23,2.77,21.72,5.7,23.47,9.46,26.82,20.2,0.26,194.82,21.02,50.0,0.0,207.95,06-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
06-Nov-2020 - 00:00,293.3,576.24,63.61,123.42,143.66,58.75,6.5,3.23,22.3,12.61,22.76,33.0,66.6,58.98,0.29,208.48,21.0,50.52,0.0,172.64,07-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
07-Nov-2020 - 00:00,252.71,519.47,53.74,91.9,90.24,55.61,10.78,2.56,29.06,7.94,0.09,18.01,32.22,24.52,0.45,232.02,21.75,44.97,0.0,209.72,08-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
08-Nov-2020 - 00:00,343.47,682.02,60.11,104.24,98.92,56.72,12.3,3.64,21.89,5.93,0.21,26.76,14.62,7.91,0.21,150.63,19.79,63.7,0.0,63.0,09-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
09-Nov-2020 - 00:00,342.63,632.73,57.48,110.86,109.92,60.89,11.87,3.5,18.48,8.67,1.1,37.62,1.29,1.4,0.26,123.62,19.06,63.1,0.0,169.42,10-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
10-Nov-2020 - 00:00,330.8,569.6,43.65,76.72,73.35,81.09,8.65,3.18,26.77,10.77,0.73,51.5,6.17,13.27,0.33,110.15,19.92,65.47,0.0,187.52,11-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
11-Nov-2020 - 00:00,134.12,321.14,26.52,88.68,107.01,70.44,11.92,2.25,20.79,2.8,0.04,41.68,22.03,23.13,0.32,114.56,20.16,64.73,0.0,220.03,12-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
12-Nov-2020 - 00:00,143.15,336.72,26.28,109.75,133.77,71.19,12.82,2.62,21.33,5.54,0.26,96.0,61.59,1.99,0.26,127.47,20.7,62.8,0.0,202.18,13-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
13-Nov-2020 - 00:00,174.17,385.29,31.0,92.77,106.02,66.69,12.47,2.72,24.1,5.94,1.03,64.48,39.48,1.34,0.23,159.28,20.9,60.46,0.0,204.5,14-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
14-Nov-2020 - 00:00,335.8,523.11,35.67,61.65,58.39,59.08,9.68,2.71,25.22,6.4,1.38,39.15,21.78,1.53,0.26,128.73,19.66,62.37,0.0,159.14,15-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
15-Nov-2020 - 00:00,270.26,382.83,19.96,25.01,24.4,75.47,16.04,1.6,29.39,3.3,6.65,22.01,14.88,0.75,0.67,142.62,19.68,67.19,0.02,158.37,16-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
16-Nov-2020 - 00:00,59.52,118.25,21.5,16.39,20.67,66.65,8.25,0.62,17.93,1.57,7.44,10.11,4.2,1.28,0.62,123.31,20.85,82.74,0.0,198.72,17-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
17-Nov-2020 - 00:00,66.37,144.26,21.36,39.88,36.65,63.76,10.0,0.99,13.04,2.06,7.67,12.7,5.25,1.39,0.55,277.29,19.65,72.51,0.0,240.89,18-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
18-Nov-2020 - 00:00,83.71,205.53,26.95,36.47,23.35,53.96,8.4,0.95,23.71,1.33,8.16,7.84,7.63,0.88,0.4,205.64,19.07,63.47,0.0,239.09,19-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
19-Nov-2020 - 00:00,114.12,278.39,24.75,67.08,70.55,48.53,4.83,1.64,16.14,1.28,24.21,0.82,14.38,1.34,0.44,199.32,18.13,58.91,0.0,207.49,20-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
20-Nov-2020 - 00:00,110.87,239.09,23.79,33.49,27.94,36.14,6.68,1.48,24.34,4.49,69.71,0.83,7.16,2.87,0.73,273.51,18.18,49.02,0.0,253.05,21-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
21-Nov-2020 - 00:00,87.82,209.05,22.83,23.81,14.88,32.5,6.7,1.09,24.42,2.8,66.61,0.77,5.29,2.16,0.92,288.52,17.55,45.05,0.0,265.76,22-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
22-Nov-2020 - 00:00,96.36,241.95,21.01,29.83,24.82,30.32,6.95,1.29,20.07,3.39,66.87,0.73,5.73,2.24,0.59,243.85,16.63,45.06,0.0,265.69,23-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
23-Nov-2020 - 00:00,160.11,386.63,18.06,79.05,103.16,33.32,7.93,2.94,20.56,8.12,72.23,0.89,16.04,9.13,0.34,125.46,15.88,57.64,0.0,230.98,24-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
24-Nov-2020 - 00:00,149.0,414.12,22.22,97.11,145.47,33.47,9.51,3.11,18.11,9.72,6.81,0.97,43.09,34.1,0.27,131.19,15.48,65.06,0.0,202.28,25-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
25-Nov-2020 - 00:00,74.18,299.87,22.32,28.0,21.19,27.49,7.58,1.22,21.78,5.68,8.24,0.77,21.86,16.01,0.52,96.98,17.38,57.38,0.0,153.39,26-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
26-Nov-2020 - 00:00,89.6,213.8,18.09,29.15,26.2,27.75,7.04,1.33,16.2,3.36,9.32,4.78,5.25,4.5,0.6,184.07,18.86,61.79,0.0,179.27,27-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
27-Nov-2020 - 00:00,47.71,128.45,17.08,23.82,21.1,25.75,8.11,0.6,11.66,7.8,11.64,17.77,5.48,5.23,0.7,286.23,18.29,58.14,0.0,257.71,28-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
28-Nov-2020 - 00:00,68.67,179.66,19.23,23.55,17.39,25.35,7.17,1.04,20.38,4.22,2.07,9.44,3.33,0.62,0.67,276.48,18.74,48.26,0.0,229.1,29-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
29-Nov-2020 - 00:00,139.41,333.19,18.69,30.44,37.39,23.53,6.81,1.83,22.03,6.11,0.2,3.9,5.75,0.77,0.3,213.49,16.29,54.92,0.0,309.11,30-Nov-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
30-Nov-2020 - 00:00,132.4,319.31,15.68,35.55,53.27,22.69,7.56,1.89,21.14,6.8,0.22,2.38,7.49,0.7,0.33,211.21,16.29,60.12,0.0,214.07,01-Dec-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
01-Dec-2020 - 00:00,249.79,551.43,,0.0,,,6.79,3.18,1.21,14.33,0.39,2.37,10.41,0.81,0.09,111.26,,,0.0,,02-Dec-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
