from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Eth-Benzene,MP-Xylene,AT,RH,BP,SR,WS,WD,to date,station
12-Nov-2020 - 00:00,52.04,170.51,55.09,29.24,84.32,26.96,19.64,1.52,94.55,0.44,20.21,38.15,28.35,44.5,,,0.73,188.01,13-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
13-Nov-2020 - 00:00,46.14,163.99,47.89,69.04,116.92,31.36,20.67,1.94,31.09,0.86,48.39,79.86,27.3,60.84,,,0.51,187.25,14-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
14-Nov-2020 - 00:00,37.6,129.92,34.74,53.1,87.85,29.61,20.26,1.52,57.75,0.44,40.36,63.68,29.94,62.44,,0.12,0.79,200.98,15-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
15-Nov-2020 - 00:00,39.79,127.46,34.0,36.34,70.34,21.96,21.91,1.43,65.85,0.4,99.9,126.24,30.26,66.46,,,0.6,220.21,16-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
16-Nov-2020 - 00:00,43.08,140.16,42.46,32.14,74.6,20.66,20.84,1.55,70.12,1.0,167.56,270.39,30.45,62.84,,0.18,0.65,220.2,17-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
17-Nov-2020 - 00:00,47.29,151.79,34.42,46.23,80.65,14.77,14.51,1.38,59.02,1.39,233.95,411.33,30.76,62.45,,,0.63,217.68,18-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
18-Nov-2020 - 00:00,48.31,158.8,41.45,35.81,77.25,18.64,15.2,1.46,62.72,1.07,63.09,192.71,30.16,66.4,,,0.64,210.95,19-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
19-Nov-2020 - 00:00,47.77,186.93,39.77,34.58,74.36,21.5,14.54,1.43,74.92,0.47,16.51,31.49,29.75,64.65,,,0.62,210.47,20-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
20-Nov-2020 - 00:00,45.91,163.94,43.37,41.94,85.31,24.68,14.92,1.51,52.33,0.48,22.64,35.07,29.02,60.68,,0.01,0.62,225.36,21-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
21-Nov-2020 - 00:00,52.54,178.57,25.59,64.16,89.75,25.91,15.33,1.68,47.91,0.59,24.35,46.82,27.53,64.46,,,0.51,180.41,22-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
22-Nov-2020 - 00:00,53.47,180.6,57.87,28.85,86.72,19.6,14.56,1.46,85.14,0.37,44.54,64.44,29.65,63.91,,,0.65,253.11,23-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
23-Nov-2020 - 00:00,34.42,131.29,36.35,62.0,98.35,22.3,15.28,1.42,31.67,0.32,42.09,77.42,28.51,56.77,,,0.67,221.09,24-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
24-Nov-2020 - 00:00,50.17,170.06,44.35,52.63,96.98,27.24,15.38,1.45,53.59,0.56,13.0,31.92,28.3,58.6,,,0.49,196.25,25-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
25-Nov-2020 - 00:00,68.02,231.17,52.18,67.81,119.99,26.89,17.49,1.92,55.48,0.77,18.98,43.34,28.55,60.74,,0.1,0.61,205.18,26-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
26-Nov-2020 - 00:00,62.16,214.12,53.57,50.1,103.67,27.97,16.39,1.79,66.08,0.64,21.27,54.1,28.08,62.12,,,0.67,207.32,27-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
27-Nov-2020 - 00:00,35.82,141.11,37.97,16.64,54.61,27.32,11.14,1.06,107.14,0.22,10.76,27.92,29.04,44.41,,,1.0,196.08,28-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
28-Nov-2020 - 00:00,36.23,153.77,37.35,30.58,67.93,27.41,12.53,1.14,70.32,0.33,15.84,28.48,28.18,53.17,,,0.79,201.05,29-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
29-Nov-2020 - 00:00,26.25,115.09,25.68,79.97,105.65,22.76,18.83,1.31,44.55,0.57,34.12,51.03,29.14,61.97,,0.02,0.88,188.51,30-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
30-Nov-2020 - 00:00,35.15,130.4,46.22,41.16,87.38,25.29,19.04,1.4,55.34,0.47,35.98,55.0,29.36,63.87,,,0.6,201.91,01-Dec-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
01-Dec-2020 - 00:00,40.05,143.0,28.54,82.43,110.98,24.62,15.4,1.73,3.95,0.26,26.79,62.94,27.84,68.44,,,0.34,133.59,02-Dec-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
