from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
26-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,27-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
27-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,28-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
28-Aug-2020 - 00:00,46.72,62.8,7.56,6.03,5.86,9.41,3.38,0.33,39.16,3.29,0.66,4.88,1.87,8.03,0.84,152.92,30.54,72.35,0.0,272.83,29-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
29-Aug-2020 - 00:00,58.43,91.09,8.7,0.9,5.77,10.44,4.78,0.05,96.01,0.53,0.25,0.62,0.39,1.03,0.68,117.09,32.27,65.11,0.0,605.3,30-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
30-Aug-2020 - 00:00,37.33,65.94,7.54,0.42,5.23,10.89,2.88,0.04,41.97,0.32,0.05,0.22,0.11,0.07,1.03,64.66,28.59,77.45,0.0,229.13,31-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
31-Aug-2020 - 00:00,18.77,45.88,7.98,6.03,5.84,11.6,3.03,0.33,29.48,2.26,0.39,1.98,0.92,0.8,1.55,148.84,28.55,75.19,0.0,264.06,01-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
01-Sep-2020 - 00:00,24.36,62.71,8.1,6.4,5.92,11.08,3.07,0.36,33.39,2.66,0.49,2.85,1.32,0.96,1.19,178.4,28.72,73.45,0.0,351.93,02-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
02-Sep-2020 - 00:00,18.95,47.17,7.44,5.89,4.97,9.93,3.3,0.37,38.6,2.47,0.55,3.24,1.17,1.01,0.57,193.46,29.72,73.51,0.0,282.2,03-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
03-Sep-2020 - 00:00,25.28,82.34,8.99,6.78,5.27,11.04,3.11,0.44,40.56,3.35,0.72,4.12,1.76,1.06,0.38,114.7,30.31,74.26,0.0,249.71,04-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
04-Sep-2020 - 00:00,23.21,74.69,8.93,7.64,5.81,13.17,3.47,0.55,20.7,3.84,0.81,5.01,1.9,1.15,0.4,144.18,28.41,86.38,0.14,165.65,05-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
05-Sep-2020 - 00:00,7.82,36.89,5.98,0.22,5.86,10.83,2.4,0.01,65.4,0.09,0.02,0.12,0.04,0.03,0.6,207.3,32.83,63.57,0.0,405.01,06-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
06-Sep-2020 - 00:00,30.47,67.76,5.54,7.46,6.17,11.03,3.47,0.47,31.74,2.9,0.63,4.01,1.37,1.39,0.66,296.12,28.13,87.82,0.0,,07-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
07-Sep-2020 - 00:00,15.08,45.97,6.16,6.85,4.93,10.63,3.45,0.41,36.86,2.86,0.74,4.09,1.34,1.18,0.77,259.43,28.45,80.48,0.0,333.52,08-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
08-Sep-2020 - 00:00,38.41,57.61,6.81,7.27,4.85,10.18,2.58,0.43,43.76,2.62,0.59,3.83,1.27,0.98,0.65,242.37,30.04,72.7,0.0,422.64,09-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
09-Sep-2020 - 00:00,101.47,132.1,7.86,9.21,6.65,11.6,2.94,0.56,50.9,3.07,0.66,4.09,1.4,0.93,0.57,273.16,30.85,69.49,0.0,402.2,10-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
10-Sep-2020 - 00:00,104.02,136.07,8.8,8.01,4.82,11.69,3.12,0.48,48.8,3.44,1.09,4.5,1.52,1.0,0.53,244.06,31.28,65.67,0.0,404.03,11-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
11-Sep-2020 - 00:00,89.23,123.49,8.41,7.07,4.36,12.08,3.39,0.52,45.42,3.01,0.69,3.96,1.28,1.0,0.57,170.96,32.13,60.15,0.0,474.72,12-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
12-Sep-2020 - 00:00,81.36,106.57,10.18,0.41,4.28,13.24,2.46,0.03,85.23,0.19,0.03,0.2,0.08,0.04,0.51,214.66,34.86,49.19,0.0,433.27,13-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
13-Sep-2020 - 00:00,39.98,100.89,9.89,9.05,5.86,16.3,3.31,0.69,5.33,4.15,0.71,3.53,1.28,1.12,0.26,152.69,29.88,73.01,0.0,,14-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
14-Sep-2020 - 00:00,39.55,69.33,7.67,7.33,5.74,12.64,3.16,0.62,56.04,3.64,0.73,3.93,1.32,1.03,0.43,208.92,31.26,63.7,0.0,388.85,15-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
15-Sep-2020 - 00:00,49.35,132.79,8.65,7.96,7.13,14.39,3.07,0.66,58.06,4.13,0.79,4.21,1.54,1.09,0.42,173.26,31.78,62.88,0.0,376.77,16-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
16-Sep-2020 - 00:00,46.31,185.1,9.94,7.59,6.3,14.8,3.15,0.67,52.87,3.83,0.68,4.03,1.4,0.87,0.77,233.82,34.29,51.09,0.0,440.41,17-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
17-Sep-2020 - 00:00,103.41,132.46,9.69,7.53,6.75,14.41,3.09,0.5,41.92,2.94,0.5,3.07,1.04,0.65,1.09,258.95,32.74,56.58,0.0,416.99,18-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
18-Sep-2020 - 00:00,66.81,113.53,8.35,6.54,6.28,12.86,2.6,0.39,43.58,2.48,0.47,3.02,1.0,0.7,1.29,282.22,32.71,56.69,0.0,405.32,19-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
19-Sep-2020 - 00:00,47.81,118.5,7.18,0.3,5.13,11.67,2.91,0.02,82.97,0.13,0.02,0.13,0.04,0.03,0.51,134.65,35.12,50.09,0.0,604.57,20-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
20-Sep-2020 - 00:00,47.97,138.64,5.84,6.25,4.36,13.47,3.63,0.66,72.24,3.6,0.67,3.07,1.15,1.22,0.15,332.01,29.16,74.11,0.0,,21-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
21-Sep-2020 - 00:00,74.71,149.07,7.17,5.92,4.51,13.52,3.36,0.56,75.67,3.02,0.61,2.86,1.04,1.03,0.51,277.52,31.23,63.6,0.0,428.86,22-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
22-Sep-2020 - 00:00,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,23-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
23-Sep-2020 - 00:00,73.14,111.45,7.87,3.94,4.19,13.63,3.01,0.3,74.1,2.13,0.29,1.45,0.84,0.36,0.47,113.03,31.84,64.86,0.0,298.47,24-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
24-Sep-2020 - 00:00,68.19,105.75,7.51,7.41,5.56,13.05,3.28,0.59,57.65,3.27,0.58,2.38,1.08,0.82,0.4,110.6,30.82,65.23,0.0,356.43,25-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
25-Sep-2020 - 00:00,130.11,199.02,10.16,10.8,8.9,16.93,2.94,0.64,57.72,3.7,0.52,3.04,1.15,0.8,0.64,174.15,31.26,55.24,0.0,360.69,26-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
26-Sep-2020 - 00:00,68.95,108.35,6.72,0.47,3.52,12.02,2.5,0.02,50.16,0.16,0.02,0.13,0.05,0.04,1.17,226.86,29.55,59.25,0.0,117.45,27-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
27-Sep-2020 - 00:00,141.96,221.58,10.57,20.98,19.64,26.31,3.77,0.8,1.73,4.32,0.79,3.1,1.27,1.25,0.14,138.36,27.4,63.74,0.0,,28-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
28-Sep-2020 - 00:00,130.01,221.72,8.26,10.09,8.34,15.24,3.08,0.67,46.25,3.45,0.66,2.66,1.09,1.02,0.63,224.61,29.95,53.74,0.0,356.14,29-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
29-Sep-2020 - 00:00,117.39,168.7,8.63,6.61,5.51,12.81,2.79,0.67,61.12,3.31,0.49,2.0,0.92,0.73,0.58,259.73,29.92,55.5,0.0,356.18,30-Sep-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
30-Sep-2020 - 00:00,109.53,146.38,8.48,5.83,4.43,13.22,2.83,0.66,59.77,2.95,0.37,1.63,0.75,0.49,0.72,234.58,29.52,53.68,0.0,354.73,01-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
01-Oct-2020 - 00:00,118.4,161.14,10.19,6.5,4.86,15.48,2.5,0.72,54.34,3.29,0.49,2.05,0.9,0.56,0.56,209.5,30.12,47.34,0.0,355.68,02-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
02-Oct-2020 - 00:00,126.63,192.05,9.17,6.99,6.26,15.3,3.14,0.83,64.86,3.68,0.61,2.4,1.0,0.85,0.67,221.74,28.98,49.82,0.0,361.97,03-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
03-Oct-2020 - 00:00,156.97,202.25,7.85,0.38,3.43,11.09,2.19,0.06,128.67,0.28,0.02,0.13,0.06,0.05,0.49,309.08,33.29,32.58,0.0,532.55,04-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
04-Oct-2020 - 00:00,130.79,161.55,7.8,5.76,3.31,11.71,3.62,0.86,51.3,3.76,0.6,2.35,1.02,1.12,0.38,295.97,25.09,52.15,0.0,,05-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
05-Oct-2020 - 00:00,153.4,189.16,9.52,7.73,4.69,13.35,3.25,0.74,66.13,3.7,0.56,2.37,1.02,0.9,0.71,245.79,27.74,45.3,0.0,374.32,06-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
06-Oct-2020 - 00:00,141.93,191.26,10.63,8.58,6.72,15.99,3.03,0.73,53.16,3.73,0.54,2.4,1.04,0.84,0.49,228.79,28.4,43.85,0.0,365.25,07-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
07-Oct-2020 - 00:00,152.43,238.67,10.51,9.6,7.41,16.98,3.11,0.84,62.43,3.89,0.48,2.0,0.95,0.79,0.33,198.57,28.66,43.66,0.0,351.26,08-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
08-Oct-2020 - 00:00,108.56,212.43,10.19,8.06,5.28,15.42,2.68,0.8,59.81,3.93,0.42,1.92,0.9,0.79,0.38,226.71,28.12,46.52,0.0,363.02,09-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
09-Oct-2020 - 00:00,108.65,218.53,10.15,8.04,6.09,16.34,2.82,0.87,68.9,3.87,0.46,1.84,0.89,0.74,0.37,215.67,28.0,44.85,0.0,344.96,10-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
10-Oct-2020 - 00:00,150.0,240.36,12.49,0.6,4.09,19.73,2.73,0.05,124.25,0.23,0.02,0.08,0.04,0.03,0.5,319.12,31.5,39.51,0.0,389.42,11-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
11-Oct-2020 - 00:00,111.95,246.75,18.18,18.93,8.05,33.6,4.2,1.02,10.36,4.96,0.28,3.19,1.62,1.08,0.09,287.88,24.72,46.4,0.0,,12-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
12-Oct-2020 - 00:00,117.06,303.75,16.44,21.27,12.36,34.74,2.89,1.09,56.87,4.63,0.49,2.39,1.15,0.92,0.28,164.03,27.38,41.35,0.0,313.86,13-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
13-Oct-2020 - 00:00,167.2,347.28,15.28,25.42,20.42,42.3,3.33,1.53,78.35,5.17,0.75,2.76,1.27,0.89,0.37,87.85,27.66,48.13,0.0,343.86,14-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
14-Oct-2020 - 00:00,183.69,284.09,9.44,5.58,0.8,22.01,3.21,1.96,70.84,5.15,0.6,2.33,1.13,0.88,0.31,118.42,28.24,58.49,0.0,260.67,15-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
15-Oct-2020 - 00:00,158.59,267.7,12.73,7.8,1.45,25.18,3.33,1.98,62.21,4.76,0.41,2.39,1.07,0.85,0.35,158.49,25.87,48.35,0.0,279.48,16-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
16-Oct-2020 - 00:00,138.77,291.77,13.38,9.32,2.94,34.15,2.99,1.83,62.01,4.41,0.39,2.16,0.97,0.79,0.31,137.07,26.46,37.95,0.0,295.59,17-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
17-Oct-2020 - 00:00,165.93,361.59,21.25,0.69,1.04,48.43,2.46,0.11,130.51,0.33,0.01,0.2,0.17,0.03,0.29,171.79,30.66,31.81,0.0,461.44,18-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
18-Oct-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,19-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
19-Oct-2020 - 00:00,105.36,259.35,25.87,15.93,4.43,49.58,4.26,1.53,77.99,3.16,0.32,1.64,0.69,0.37,0.44,244.62,28.68,29.29,0.0,318.91,20-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
20-Oct-2020 - 00:00,131.53,292.58,26.83,27.53,17.69,64.52,3.32,1.85,55.06,4.66,1.3,1.93,0.88,0.63,0.38,148.11,25.42,36.17,0.0,298.46,21-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
21-Oct-2020 - 00:00,132.29,292.23,27.74,30.47,20.24,68.62,2.57,1.73,54.0,6.13,1.63,3.28,2.48,2.15,0.4,115.0,26.78,32.29,0.0,269.49,22-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
22-Oct-2020 - 00:00,117.46,239.65,26.97,19.17,7.33,60.97,3.28,1.67,68.05,4.11,0.51,1.86,0.96,2.65,0.37,85.68,26.24,37.14,0.0,237.23,23-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
23-Oct-2020 - 00:00,186.97,321.14,27.51,27.13,16.91,70.26,3.05,1.86,65.5,5.43,0.35,1.93,1.01,2.69,0.27,156.47,25.04,41.1,0.0,269.84,24-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
24-Oct-2020 - 00:00,257.68,312.72,26.88,1.04,4.22,58.55,2.71,0.12,126.85,0.3,0.01,0.09,0.05,0.16,0.56,256.8,28.42,33.51,0.0,401.99,25-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
25-Oct-2020 - 00:00,258.36,278.15,22.79,0.63,2.65,52.92,2.45,0.22,98.08,0.66,0.04,0.18,0.11,0.33,0.27,169.6,31.68,22.66,0.0,157.67,26-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
26-Oct-2020 - 00:00,272.98,353.84,25.43,21.37,11.08,58.77,3.14,1.94,67.32,5.27,0.49,1.93,1.05,2.16,0.31,169.21,24.76,41.45,0.0,249.41,27-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
27-Oct-2020 - 00:00,275.74,385.06,22.46,15.35,5.51,53.39,2.95,1.38,56.66,4.66,0.38,2.12,0.98,1.39,0.7,250.63,23.24,40.47,0.0,278.45,28-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
28-Oct-2020 - 00:00,246.56,379.1,28.83,27.73,16.8,69.49,2.49,1.14,55.45,6.06,0.34,2.29,1.15,1.13,0.23,151.95,22.73,39.63,0.0,273.99,29-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
29-Oct-2020 - 00:00,259.97,480.85,33.22,51.35,43.39,99.44,3.59,1.51,59.55,7.9,0.73,2.64,1.38,1.1,0.28,128.7,22.66,42.21,0.0,250.6,30-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
30-Oct-2020 - 00:00,194.1,326.61,28.44,21.87,9.78,69.49,2.93,1.43,76.44,6.15,0.33,1.94,1.02,0.83,0.43,287.66,22.64,43.3,0.0,253.54,31-Oct-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
31-Oct-2020 - 00:00,120.4,369.19,18.17,1.83,2.28,51.26,3.82,0.19,159.01,0.43,0.04,0.13,0.06,0.08,1.14,301.29,26.44,33.1,0.0,305.16,01-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
01-Nov-2020 - 00:00,116.62,229.29,18.47,0.48,3.82,51.43,2.51,0.12,67.15,0.46,0.02,0.13,0.07,0.16,0.72,291.65,19.88,38.09,0.0,194.2,02-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
02-Nov-2020 - 00:00,127.46,205.81,26.32,41.75,35.91,78.88,3.15,1.22,58.43,5.42,0.78,2.26,1.0,1.4,0.42,197.22,21.81,30.48,0.0,282.44,03-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
03-Nov-2020 - 00:00,140.01,184.27,22.42,43.31,40.4,81.17,2.77,1.05,53.33,5.06,1.29,2.19,1.03,1.18,0.61,201.62,21.42,32.69,0.0,306.47,04-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
04-Nov-2020 - 00:00,249.96,368.56,28.07,32.7,23.49,77.65,3.37,1.69,61.8,7.77,1.44,3.51,1.59,1.26,0.62,208.26,20.86,43.78,0.0,209.01,05-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
05-Nov-2020 - 00:00,164.89,263.75,32.79,43.83,39.47,86.07,3.27,1.67,35.08,7.83,1.41,3.5,1.47,1.32,0.31,155.0,21.77,39.69,0.0,247.46,06-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
06-Nov-2020 - 00:00,293.94,431.06,34.29,43.76,39.89,74.8,3.27,1.93,41.34,7.94,1.31,3.26,1.42,1.59,0.29,151.77,21.6,42.48,0.0,203.7,07-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
07-Nov-2020 - 00:00,278.52,446.49,35.36,2.04,19.16,65.85,3.23,0.15,97.61,0.6,0.08,0.18,0.08,0.11,0.32,271.31,23.17,40.3,0.0,297.12,08-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
08-Nov-2020 - 00:00,336.5,538.4,28.36,1.48,21.03,61.51,3.37,0.15,57.12,0.61,0.09,0.18,0.08,0.14,0.49,110.65,20.41,47.88,0.0,140.52,09-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
09-Nov-2020 - 00:00,321.21,513.97,43.86,55.6,45.76,96.52,2.96,3.14,31.81,13.04,1.31,4.3,1.81,1.51,0.33,139.22,19.25,58.87,0.0,179.85,10-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
10-Nov-2020 - 00:00,260.46,416.73,41.31,46.61,36.21,89.39,3.3,2.91,49.4,12.43,1.27,4.03,1.89,1.54,0.36,111.74,20.12,56.65,0.0,192.32,11-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
11-Nov-2020 - 00:00,211.34,338.19,41.37,54.38,45.87,95.06,3.83,1.94,50.73,9.02,1.43,4.91,2.74,1.63,0.42,91.65,20.63,56.7,0.0,223.77,12-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
12-Nov-2020 - 00:00,186.65,319.33,37.31,56.66,53.72,93.33,3.21,1.76,54.79,7.86,1.34,3.96,1.92,1.63,0.39,139.99,20.12,57.08,0.0,153.7,13-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
13-Nov-2020 - 00:00,128.21,277.82,31.04,23.51,14.08,62.97,3.19,1.59,64.06,6.7,1.15,2.8,1.4,1.57,0.39,163.35,20.65,53.54,0.0,226.51,14-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
14-Nov-2020 - 00:00,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,15-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
15-Nov-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,16-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
16-Nov-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,17-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
17-Nov-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,18-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
18-Nov-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,19-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
19-Nov-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,20-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
20-Nov-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,21-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
21-Nov-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,22-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
22-Nov-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,23-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
23-Nov-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,24-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
24-Nov-2020 - 00:00,171.01,765.91,36.58,19.73,9.19,,5.17,2.38,37.58,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,25-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
25-Nov-2020 - 00:00,129.36,535.29,41.98,22.31,8.46,,3.24,2.08,31.68,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,26-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
26-Nov-2020 - 00:00,47.77,231.79,23.11,10.52,6.41,,1.26,0.86,26.24,1.82,1.82,0.51,0.55,0.55,45.25,7.98,,,0.0,,27-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
27-Nov-2020 - 00:00,71.21,131.08,20.95,8.34,5.09,51.28,1.47,0.62,31.29,4.64,4.64,5.55,1.59,1.59,23.63,152.73,,,,,28-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
28-Nov-2020 - 00:00,76.61,150.73,20.47,8.98,5.86,42.74,1.63,0.84,40.19,5.19,5.19,0.66,1.65,1.65,1.12,280.72,,,,,29-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
29-Nov-2020 - 00:00,111.11,233.19,25.23,24.74,22.42,56.19,1.51,1.1,40.82,6.71,6.71,0.14,1.76,1.76,0.75,188.18,,,,,30-Nov-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
30-Nov-2020 - 00:00,100.63,285.22,32.95,42.52,39.56,75.93,1.82,1.35,34.25,8.86,8.86,0.22,2.08,2.08,0.78,225.16,,,,,01-Dec-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
01-Dec-2020 - 00:00,62.78,289.0,40.12,34.44,24.81,70.4,1.39,1.54,1.22,8.82,8.82,0.35,2.38,2.38,0.8,276.02,,,,,02-Dec-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
