from date,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Xylene,to date,station
04-Nov-2020 - 00:00,532.38,344.22,236.3,120.79,284.02,3.03,,18.63,0.0,0.05,0.0,0.1,05-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
05-Nov-2020 - 00:00,421.43,272.85,174.35,109.08,218.39,3.16,,25.01,0.0,0.02,0.0,0.04,06-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
06-Nov-2020 - 00:00,433.09,266.62,248.68,94.82,261.55,4.18,,25.16,0.0,0.02,0.0,0.01,07-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
07-Nov-2020 - 00:00,482.03,328.74,106.64,78.8,169.55,2.87,,27.69,0.0,0.01,0.0,0.01,08-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
08-Nov-2020 - 00:00,506.97,341.89,167.75,112.88,263.21,3.36,,24.08,0.0,0.01,0.0,0.03,09-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
09-Nov-2020 - 00:00,736.71,518.15,150.16,112.95,247.87,3.14,,24.02,0.0,0.01,0.0,0.03,10-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
10-Nov-2020 - 00:00,475.71,502.66,208.49,130.66,300.19,2.02,,25.9,0.0,0.01,0.02,0.02,11-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
11-Nov-2020 - 00:00,345.12,206.77,220.05,69.95,274.21,3.28,,20.2,0.0,0.01,0.03,0.02,12-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
12-Nov-2020 - 00:00,305.02,180.42,213.0,65.07,233.38,2.53,,22.15,0.0,0.53,0.42,0.18,13-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
13-Nov-2020 - 00:00,337.6,193.57,242.52,51.31,274.7,3.74,,26.18,0.0,2.16,1.13,0.67,14-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
14-Nov-2020 - 00:00,587.8,430.22,129.57,68.47,197.94,3.32,,25.74,0.0,0.63,0.45,0.3,15-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
15-Nov-2020 - 00:00,339.14,271.88,84.62,41.01,116.23,1.68,,34.72,0.0,0.03,0.05,0.07,16-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
16-Nov-2020 - 00:00,118.01,70.21,50.98,27.56,78.53,0.77,,19.96,0.0,0.01,0.08,0.09,17-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
17-Nov-2020 - 00:00,107.29,55.85,34.3,41.74,76.05,0.53,,16.35,0.0,0.0,0.0,0.0,18-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
18-Nov-2020 - 00:00,159.33,88.71,80.38,36.75,117.17,1.25,,21.98,0.0,0.0,0.0,0.0,19-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
19-Nov-2020 - 00:00,178.99,105.34,107.3,38.75,146.04,1.31,,21.56,0.0,0.0,0.0,0.0,20-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
20-Nov-2020 - 00:00,212.21,126.36,36.14,34.0,70.16,0.87,,24.39,0.0,0.0,0.0,0.0,21-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
21-Nov-2020 - 00:00,163.11,92.83,54.65,26.76,81.41,0.9,1.89,26.73,0.0,0.0,0.0,0.0,22-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
22-Nov-2020 - 00:00,210.34,122.22,108.48,34.29,142.52,1.01,,21.33,0.0,0.0,0.0,0.0,23-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
23-Nov-2020 - 00:00,294.47,166.15,241.14,50.52,274.11,2.84,0.0,19.88,0.0,0.0,0.0,0.0,24-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
24-Nov-2020 - 00:00,373.49,230.45,173.56,54.47,226.05,3.54,,24.02,0.0,0.0,0.0,0.0,25-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
25-Nov-2020 - 00:00,452.14,289.3,165.19,49.13,183.61,2.29,,44.66,0.0,0.0,0.0,0.0,26-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
26-Nov-2020 - 00:00,147.94,85.84,39.06,26.11,65.17,0.47,,16.99,0.0,0.0,0.0,0.0,27-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
27-Nov-2020 - 00:00,116.28,60.32,21.15,28.1,49.24,0.44,,18.35,0.0,0.0,0.0,0.0,28-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
28-Nov-2020 - 00:00,148.92,87.15,68.55,29.28,97.83,1.06,,21.91,0.0,0.0,0.0,0.0,29-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
29-Nov-2020 - 00:00,209.7,116.85,68.57,33.49,99.95,1.11,,24.49,0.0,0.0,0.0,0.0,30-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
30-Nov-2020 - 00:00,265.65,159.94,196.3,36.15,222.78,2.38,,23.47,0.0,0.0,0.0,0.0,01-Dec-2020 - 00:00,"North Campus, DU, Delhi - IMD"
01-Dec-2020 - 00:00,408.91,255.56,,49.3,,0.01,,13.84,0.0,0.0,0.0,0.0,02-Dec-2020 - 00:00,"North Campus, DU, Delhi - IMD"
