from date,Temp,CO,Ozone,NO,NO2,NOx,NH3,SO2,PM2.5,PM10,Benzene,Toluene,Xylene,AT,RH,WS,WD,SR,BP,RF,VWS,to date,station
25-Oct-2020 - 00:00,28.78,0.81,23.29,14.34,53.83,37.36,0.62,6.3,56.69,108.59,0.1,1.19,0.06,23.89,62.53,0.2,180.24,185.54,711.98,0.0,0.0,26-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
26-Oct-2020 - 00:00,28.02,0.78,20.06,17.33,50.45,37.16,3.07,6.23,63.21,135.17,0.17,2.12,0.14,23.88,60.32,0.64,237.15,138.5,712.4,0.01,0.0,27-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
27-Oct-2020 - 00:00,24.03,0.89,18.14,17.05,61.06,42.87,0.45,6.33,69.14,155.86,0.21,2.73,0.19,23.08,59.67,1.06,145.05,194.11,711.72,0.0,0.0,28-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
28-Oct-2020 - 00:00,25.35,0.93,16.87,18.95,64.47,45.84,1.93,6.26,71.17,158.27,0.2,2.4,0.18,23.02,57.41,0.83,158.67,186.69,712.27,0.0,0.0,29-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
29-Oct-2020 - 00:00,27.82,1.02,19.17,23.29,65.68,49.1,2.2,6.28,74.31,158.59,0.28,2.52,0.25,23.05,59.09,0.74,223.72,182.43,712.28,0.0,0.0,30-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
30-Oct-2020 - 00:00,27.87,0.75,14.64,20.06,62.09,45.23,2.32,11.45,79.82,171.38,0.19,2.56,0.18,23.72,60.06,0.82,301.6,164.21,711.7,0.0,0.0,31-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
31-Oct-2020 - 00:00,27.56,0.86,20.63,18.54,65.44,46.1,2.22,9.98,80.39,171.7,0.23,2.33,0.21,23.27,60.07,1.05,,178.49,711.91,0.0,0.0,01-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
01-Nov-2020 - 00:00,30.12,0.99,21.35,17.39,60.33,41.75,2.85,8.17,73.98,167.33,0.32,2.83,0.29,22.36,60.31,0.98,,277.19,712.47,0.0,0.0,02-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
02-Nov-2020 - 00:00,29.65,0.96,24.89,21.73,55.28,42.63,5.15,9.36,78.58,170.27,0.24,2.67,0.22,25.24,54.64,1.74,,220.71,713.21,0.01,0.0,03-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
03-Nov-2020 - 00:00,29.01,0.93,26.21,17.82,56.52,40.92,3.25,10.48,78.73,175.74,0.22,2.27,0.19,22.93,60.96,1.22,,170.44,713.39,0.0,0.0,04-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
04-Nov-2020 - 00:00,27.92,0.97,19.36,20.02,68.01,48.37,1.6,10.51,70.41,171.15,0.3,3.1,0.28,22.47,52.98,1.02,,178.91,713.04,0.0,0.0,05-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
05-Nov-2020 - 00:00,27.82,0.87,20.16,18.56,64.63,45.68,1.5,15.22,65.73,154.86,0.22,2.84,0.21,22.4,49.69,0.7,,184.65,713.39,0.0,0.0,06-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
06-Nov-2020 - 00:00,28.19,0.9,10.86,18.66,71.45,49.33,1.68,18.94,78.5,175.03,0.34,3.2,0.31,19.18,58.82,0.2,,101.08,714.11,0.0,0.0,07-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
07-Nov-2020 - 00:00,29.43,0.8,31.52,17.32,51.14,37.78,3.48,10.24,76.03,158.76,0.15,1.72,0.1,24.59,54.87,1.64,,213.16,715.02,0.0,0.0,08-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
08-Nov-2020 - 00:00,30.43,0.68,24.79,17.38,57.38,41.11,2.85,14.34,67.52,147.69,0.21,2.5,0.18,22.37,51.71,0.84,,179.62,714.76,0.0,0.0,09-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
09-Nov-2020 - 00:00,30.63,0.83,25.59,19.99,65.99,47.27,2.25,11.37,76.23,158.55,0.26,2.51,0.24,20.62,50.26,0.76,,184.99,713.97,0.0,0.0,10-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
10-Nov-2020 - 00:00,31.19,0.85,29.77,18.37,65.88,46.18,2.58,11.78,78.41,164.9,0.24,2.49,0.23,20.26,51.41,0.84,,160.48,712.63,0.0,0.0,11-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
11-Nov-2020 - 00:00,32.02,0.82,21.43,27.68,72.95,55.64,2.44,9.48,62.12,147.38,0.31,2.68,0.27,21.18,56.81,0.51,191.0,182.62,712.96,0.0,0.0,12-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
12-Nov-2020 - 00:00,30.77,0.74,8.31,24.96,59.14,46.65,2.73,6.11,41.35,94.62,0.18,1.98,0.17,21.78,69.45,0.84,,93.71,713.58,0.0,0.0,13-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
13-Nov-2020 - 00:00,30.41,0.61,12.11,20.27,48.24,38.01,4.69,3.15,22.75,66.48,0.1,0.78,0.06,22.56,68.97,0.75,,129.42,713.48,0.0,0.0,14-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
14-Nov-2020 - 00:00,30.4,0.7,15.93,21.14,51.01,40.01,4.01,1.97,45.84,106.57,0.12,1.06,0.1,22.98,64.65,1.0,,181.46,712.35,0.0,0.0,15-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
15-Nov-2020 - 00:00,32.13,0.59,18.78,17.1,44.05,33.32,6.61,1.47,45.42,82.28,0.1,0.36,0.06,23.84,60.47,1.27,,162.18,713.2,0.01,0.0,16-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
16-Nov-2020 - 00:00,30.35,0.65,17.29,15.91,46.57,34.46,4.66,3.23,43.03,91.75,0.11,0.46,0.04,22.96,64.54,1.26,,167.21,714.11,0.0,0.0,17-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
17-Nov-2020 - 00:00,31.17,0.72,17.94,17.93,50.26,37.66,4.22,2.41,52.03,112.61,0.11,1.12,0.08,22.81,61.29,1.18,,173.16,713.39,0.0,0.0,18-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
18-Nov-2020 - 00:00,30.37,0.55,13.07,14.83,42.41,31.6,5.39,0.73,23.7,64.27,0.02,0.25,0.0,22.44,67.74,0.98,,160.24,713.05,0.0,0.0,19-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
19-Nov-2020 - 00:00,30.77,0.48,12.79,13.84,37.8,28.54,5.98,0.4,19.24,46.39,0.03,0.34,0.0,23.17,67.97,1.02,,166.02,712.44,0.0,0.0,20-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
20-Nov-2020 - 00:00,30.3,0.52,12.99,15.75,41.63,31.74,4.76,3.06,21.01,56.41,0.06,0.56,0.04,22.76,62.56,0.2,,173.14,713.17,0.0,0.0,21-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
21-Nov-2020 - 00:00,30.48,0.64,12.51,16.24,50.4,36.71,4.12,4.23,35.61,98.25,0.09,1.23,0.08,22.91,58.89,0.2,,167.83,714.07,0.0,0.0,22-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
22-Nov-2020 - 00:00,30.5,0.86,15.72,24.11,59.78,46.46,2.12,7.67,65.21,143.86,0.17,2.49,0.15,22.82,63.55,0.2,,148.58,714.76,0.0,0.0,23-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
23-Nov-2020 - 00:00,32.25,0.73,19.55,22.75,55.89,41.6,5.84,8.97,68.55,131.07,0.34,1.44,0.32,23.38,53.0,0.56,,161.21,714.04,0.01,0.0,24-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
24-Nov-2020 - 00:00,28.21,0.69,15.37,19.44,61.42,44.51,2.42,11.16,63.22,143.62,0.13,2.04,0.11,21.23,51.21,1.15,,158.32,713.21,0.0,0.0,25-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
25-Nov-2020 - 00:00,24.03,0.69,16.94,17.58,55.82,40.4,1.42,7.11,53.85,153.08,0.17,1.6,0.14,21.44,57.43,1.07,,155.55,712.17,0.0,0.0,26-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
26-Nov-2020 - 00:00,27.28,0.59,11.3,16.3,49.8,36.42,2.51,5.28,42.96,84.04,0.09,1.52,0.04,21.32,67.53,1.54,,74.16,712.12,0.0,0.0,27-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
27-Nov-2020 - 00:00,29.74,0.75,7.05,23.0,54.32,42.89,1.64,6.08,66.0,118.97,0.17,2.71,0.16,18.8,79.15,1.48,,50.36,712.97,0.07,0.0,28-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
28-Nov-2020 - 00:00,30.05,0.61,9.66,22.24,47.82,38.97,2.59,3.63,42.55,75.78,0.14,1.5,0.12,19.69,77.22,1.66,,85.58,713.94,0.01,0.0,29-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
29-Nov-2020 - 00:00,30.1,0.56,12.03,18.75,45.26,35.49,3.52,2.49,33.57,64.11,0.1,0.65,0.05,21.72,72.27,0.86,,108.94,714.1,0.0,0.0,30-Nov-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
30-Nov-2020 - 00:00,29.97,0.67,17.02,18.34,51.08,38.34,4.51,3.82,44.51,94.73,0.11,1.09,0.09,21.76,65.52,0.63,,141.23,713.99,0.0,0.0,01-Dec-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
01-Dec-2020 - 00:00,30.25,0.86,7.1,18.49,59.1,42.65,1.55,0.65,81.0,170.0,0.15,2.75,0.15,19.65,75.0,0.2,,4.0,714.0,0.0,0.0,02-Dec-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
