from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
22-Dec-2019 - 00:00,11.22,994.24,234.5,169.21,93.55,2.35,322.54,1.8,0.5,4.33,59.23,18.24,29.04,26.63,1.77,12.94,7.6,23-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
23-Dec-2019 - 00:00,10.06,993.51,272.71,192.42,90.43,8.11,273.02,1.44,0.59,8.34,48.73,22.04,32.56,27.43,1.93,13.55,8.18,24-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
24-Dec-2019 - 00:00,10.91,995.15,460.06,305.54,86.52,41.48,182.11,1.06,0.82,8.6,44.12,36.47,49.66,37.46,2.41,16.14,7.68,25-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
25-Dec-2019 - 00:00,9.08,994.24,270.85,177.58,90.46,25.96,319.91,1.89,0.42,5.28,24.68,19.26,28.89,24.78,1.65,10.92,6.85,26-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
26-Dec-2019 - 00:00,9.22,993.69,334.94,222.77,83.48,17.65,253.82,1.41,0.48,7.73,9.22,13.56,25.36,26.9,1.78,13.07,7.25,27-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
27-Dec-2019 - 00:00,9.18,994.59,437.94,295.19,80.12,39.63,199.1,1.13,0.63,5.97,37.66,13.61,26.67,29.28,1.91,13.39,9.22,28-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
28-Dec-2019 - 00:00,7.91,995.3,494.1,317.29,89.05,18.88,176.64,1.04,0.91,7.2,68.61,40.42,48.4,29.04,2.45,12.38,12.94,29-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
29-Dec-2019 - 00:00,9.39,995.57,534.62,358.44,83.26,50.43,193.48,0.98,0.82,6.33,71.36,18.89,32.6,32.33,2.43,15.19,12.8,30-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
30-Dec-2019 - 00:00,7.33,994.94,624.12,433.48,97.1,15.09,154.96,1.19,1.26,8.17,74.95,57.54,65.42,34.81,3.14,10.9,15.17,31-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
31-Dec-2019 - 00:00,6.4,995.4,467.0,304.0,93.55,2.85,135.8,1.75,0.75,3.9,56.25,30.65,40.05,28.3,2.0,6.9,9.85,01-Jan-2020 - 00:00,"Wazirpur, Delhi - DPCC"
