from date,MP-Xylene,Benzene,Toluene,O Xylene,NO,NO2,NOx,NH3,WS,SO2,CO,PM10,PM2.5,Ozone,Eth-Benzene,BP,RH,SR,VWS,WD,to date,station
09-Nov-2019 - 00:00,3.45,2.5,7.61,0.25,4.18,45.92,27.3,20.6,1.04,9.88,0.62,144.17,88.8,61.6,0.2,736.68,47.08,138.92,1.46,36.5,10-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
10-Nov-2019 - 00:00,2.49,2.04,6.28,0.06,4.4,46.78,27.89,20.98,0.69,10.22,0.62,139.73,81.41,65.33,0.14,736.61,43.04,129.42,1.39,112.15,11-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
11-Nov-2019 - 00:00,4.51,2.94,9.89,0.65,8.83,58.29,37.51,22.28,0.63,10.14,0.73,154.43,86.35,57.8,0.74,736.86,44.26,115.2,1.38,110.37,12-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
12-Nov-2019 - 00:00,5.15,3.28,11.59,1.06,5.37,53.05,31.96,21.11,0.64,9.5,0.8,174.88,98.69,66.09,1.37,736.56,45.96,117.08,1.41,80.93,13-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
13-Nov-2019 - 00:00,6.8,4.1,14.3,2.08,11.13,56.78,38.62,22.39,0.63,9.33,0.97,204.83,129.63,64.31,1.83,734.1,46.69,107.98,1.4,75.08,14-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
14-Nov-2019 - 00:00,6.57,4.47,14.52,1.72,5.18,56.13,33.43,19.78,0.89,9.31,0.72,228.11,149.95,70.15,2.19,733.33,50.16,101.3,1.39,150.76,15-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
15-Nov-2019 - 00:00,4.23,6.85,9.55,1.02,26.11,45.92,44.87,27.5,0.77,12.67,0.88,154.53,100.26,45.35,0.67,734.66,47.67,121.84,0.72,138.8,16-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
16-Nov-2019 - 00:00,5.29,3.59,10.68,0.85,24.84,50.09,46.26,20.92,0.89,12.05,0.83,161.64,115.93,49.5,0.61,732.37,48.64,127.41,-0.06,39.94,17-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
17-Nov-2019 - 00:00,3.09,2.18,6.92,0.13,22.67,68.72,54.08,16.16,0.74,10.88,0.73,115.4,52.71,40.99,0.14,734.35,45.63,130.99,-0.11,234.42,18-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
18-Nov-2019 - 00:00,3.79,2.75,8.39,0.52,23.41,75.22,58.07,35.66,0.86,11.07,0.82,122.67,63.15,38.09,0.5,737.04,46.47,138.58,-0.11,289.71,19-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
19-Nov-2019 - 00:00,6.2,3.32,12.13,1.45,42.3,82.19,76.87,66.95,0.42,12.64,1.11,116.41,45.79,34.26,1.07,737.25,40.43,132.4,-0.13,159.26,20-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
20-Nov-2019 - 00:00,8.43,3.97,15.19,2.66,32.95,69.65,62.81,60.79,0.52,12.18,0.92,126.94,51.59,43.98,2.38,737.62,43.59,132.2,-0.13,108.72,21-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
21-Nov-2019 - 00:00,7.38,3.73,55.55,1.8,16.35,66.78,48.0,57.51,0.59,12.61,0.82,135.63,68.06,58.76,2.25,738.17,45.11,125.14,-0.12,70.5,22-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
22-Nov-2019 - 00:00,2.4,1.34,10.11,0.43,21.96,70.99,54.7,55.06,0.51,10.79,1.07,146.54,81.24,65.84,0.58,738.35,45.31,118.51,-0.11,126.7,23-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
23-Nov-2019 - 00:00,0.0,0.0,0.0,0.0,38.83,88.62,77.44,53.93,0.2,10.78,0.68,192.07,106.45,30.26,0.0,737.07,54.92,102.38,-0.21,98.97,24-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
24-Nov-2019 - 00:00,2.38,1.82,5.07,0.09,12.65,64.64,43.89,52.73,0.67,11.71,0.93,163.37,89.76,65.93,0.08,737.5,49.58,148.33,-0.03,130.43,25-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
25-Nov-2019 - 00:00,0.0,0.0,0.0,0.0,10.43,52.77,35.89,47.83,0.8,10.31,0.9,154.72,90.4,59.4,0.0,738.04,52.73,118.86,-0.08,84.78,26-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
26-Nov-2019 - 00:00,1.47,1.07,5.75,0.65,17.01,54.66,42.7,51.31,0.68,11.33,0.95,128.42,65.82,48.87,0.59,737.59,48.68,104.31,-0.13,64.64,27-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
27-Nov-2019 - 00:00,5.26,1.91,7.26,2.14,12.67,47.54,34.73,60.19,0.37,11.15,0.74,136.79,68.85,56.41,1.51,737.73,51.57,134.17,-0.11,68.09,28-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
28-Nov-2019 - 00:00,0.0,0.02,0.0,0.0,10.59,49.91,34.57,67.38,1.15,10.53,0.78,195.33,133.9,49.87,0.0,737.43,64.66,115.66,-0.1,60.8,29-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
29-Nov-2019 - 00:00,0.0,0.0,0.0,0.0,14.7,55.51,40.79,53.81,1.01,10.96,0.81,150.38,82.7,34.41,0.0,737.8,73.51,122.61,-0.09,88.43,30-Nov-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
30-Nov-2019 - 00:00,0.0,0.0,0.0,0.0,12.77,55.92,39.46,52.78,0.93,10.32,0.73,134.97,72.73,40.73,0.0,736.43,75.16,116.63,-0.13,72.86,01-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
01-Dec-2019 - 00:00,0.0,0.0,0.0,0.0,14.15,55.46,40.22,48.38,0.86,11.36,0.7,136.19,76.96,45.85,0.0,736.18,65.53,107.14,-0.15,127.65,02-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
02-Dec-2019 - 00:00,5.68,2.42,8.62,1.55,31.61,69.11,61.46,37.62,0.62,12.65,0.98,135.0,61.21,40.78,1.42,736.21,37.36,170.51,-0.15,138.83,03-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
03-Dec-2019 - 00:00,10.61,5.29,18.66,3.39,67.63,92.36,102.49,36.22,0.28,13.4,1.38,161.12,71.69,17.13,2.92,736.37,38.56,101.08,-0.27,158.88,04-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
04-Dec-2019 - 00:00,13.08,6.2,21.54,4.51,46.38,74.6,75.96,38.71,0.52,11.42,1.05,149.15,65.66,44.72,4.33,737.28,28.68,202.16,-0.09,88.0,05-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
05-Dec-2019 - 00:00,7.89,3.87,12.87,2.18,11.71,64.12,41.93,44.37,0.77,12.0,1.09,141.47,70.86,50.52,2.8,738.4,37.37,121.5,-0.15,58.43,06-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
06-Dec-2019 - 00:00,5.35,3.74,10.0,0.83,12.68,60.17,41.31,44.22,0.4,9.89,1.05,178.14,102.51,54.1,1.59,738.19,44.36,115.87,-0.21,133.78,07-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
07-Dec-2019 - 00:00,6.15,4.49,11.19,1.43,16.34,61.37,45.15,43.24,0.68,10.62,0.94,273.1,121.97,44.66,1.82,737.39,53.55,138.17,-0.18,50.97,08-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
08-Dec-2019 - 00:00,4.76,3.63,9.03,0.82,12.04,54.42,38.09,36.42,0.64,10.64,0.84,182.74,98.17,43.03,1.14,737.11,56.83,119.58,-0.21,41.68,09-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
09-Dec-2019 - 00:00,7.48,4.44,12.36,2.3,29.69,60.52,55.43,32.19,0.6,11.25,1.51,172.59,87.22,48.27,1.84,736.61,45.15,183.68,-0.11,129.95,10-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
10-Dec-2019 - 00:00,9.75,5.53,15.86,2.96,40.2,66.81,67.14,41.96,0.45,11.15,1.31,245.96,96.75,37.25,2.73,734.9,56.94,117.0,-0.23,116.43,11-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
11-Dec-2019 - 00:00,13.1,6.16,20.16,4.82,38.13,71.02,67.68,41.82,0.58,10.49,1.02,195.27,104.43,39.4,3.99,733.36,59.33,95.76,-0.2,87.18,12-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
12-Dec-2019 - 00:00,5.36,3.6,8.78,0.76,8.9,53.05,34.87,30.02,1.45,9.03,0.76,175.93,101.95,56.24,0.72,732.14,65.49,120.55,-0.22,68.28,13-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
13-Dec-2019 - 00:00,3.82,3.07,6.47,0.55,15.6,48.51,37.85,20.62,1.12,8.21,0.95,115.92,72.38,24.19,0.31,732.99,86.92,98.45,-0.25,212.4,14-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
14-Dec-2019 - 00:00,3.43,2.15,6.1,0.46,11.23,34.03,26.79,8.39,1.07,10.86,0.68,88.44,40.47,33.67,0.63,737.47,69.96,153.46,-0.22,58.83,15-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
15-Dec-2019 - 00:00,2.78,2.32,5.27,0.14,9.62,35.29,26.15,16.66,0.89,9.71,0.7,102.63,49.83,33.46,0.18,737.53,69.85,147.97,-0.11,137.2,16-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
16-Dec-2019 - 00:00,3.37,2.76,5.96,0.44,12.65,37.06,29.5,24.47,0.96,11.65,0.88,107.18,52.73,30.83,0.5,737.76,74.86,148.24,-0.03,212.82,17-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
17-Dec-2019 - 00:00,4.22,2.81,6.95,0.83,21.45,36.66,36.34,25.83,0.63,11.08,0.99,95.07,52.07,20.07,0.52,738.35,85.02,91.27,-0.15,149.65,18-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
18-Dec-2019 - 00:00,6.05,4.7,9.92,1.47,28.97,45.59,46.99,30.92,0.7,11.23,0.97,159.76,78.84,26.44,1.36,737.62,75.93,138.89,-0.06,163.96,19-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
19-Dec-2019 - 00:00,6.26,3.87,10.22,1.24,27.45,41.94,43.68,31.74,0.45,12.0,0.9,159.3,61.3,31.89,1.32,736.27,67.68,125.3,-0.08,121.32,20-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
20-Dec-2019 - 00:00,6.16,3.99,11.03,1.43,24.17,47.06,42.51,32.92,0.46,9.6,0.87,155.22,74.11,38.13,1.14,736.91,62.28,144.75,0.7,133.11,21-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
21-Dec-2019 - 00:00,7.22,4.07,11.51,1.46,19.84,48.05,41.01,38.03,0.69,9.82,0.76,168.74,65.61,33.24,2.06,739.93,50.71,135.18,1.24,88.15,22-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
22-Dec-2019 - 00:00,4.29,2.38,6.14,0.53,15.5,32.51,29.29,38.84,1.03,11.36,0.52,101.35,32.19,36.37,0.53,740.99,42.51,159.31,1.28,119.34,23-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
23-Dec-2019 - 00:00,6.91,3.58,10.5,1.74,37.99,56.37,59.73,30.0,0.66,11.5,1.12,141.45,45.66,28.15,1.34,740.06,45.72,132.18,1.18,139.91,24-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
24-Dec-2019 - 00:00,5.27,3.71,8.16,0.93,8.74,85.89,51.88,14.85,1.56,10.54,1.09,154.89,54.73,39.18,1.5,738.94,53.51,112.83,1.17,52.38,25-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
25-Dec-2019 - 00:00,6.54,4.07,10.57,1.3,27.69,96.94,72.85,15.7,0.66,12.01,1.06,161.16,53.65,28.5,1.38,736.94,44.57,152.7,1.22,108.54,26-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
26-Dec-2019 - 00:00,9.88,6.31,15.68,3.2,97.13,111.97,136.39,19.55,0.41,11.56,1.32,262.46,87.59,17.24,2.85,736.9,42.96,111.3,1.08,153.19,27-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
27-Dec-2019 - 00:00,10.27,5.76,15.97,3.24,65.9,116.03,113.47,18.64,0.52,11.08,1.44,227.31,74.29,21.84,3.18,736.95,42.49,142.53,1.12,159.42,28-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
28-Dec-2019 - 00:00,6.31,4.77,10.3,1.37,34.17,106.31,82.94,17.06,0.63,9.94,1.03,210.46,69.54,32.15,1.51,737.39,50.52,137.16,1.09,128.22,29-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
29-Dec-2019 - 00:00,3.68,4.66,7.4,0.14,17.33,99.45,65.86,15.68,0.81,8.49,1.25,207.07,82.31,29.17,0.24,737.65,54.36,204.46,1.13,97.3,30-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
30-Dec-2019 - 00:00,4.87,4.86,8.78,0.39,9.29,101.4,60.42,14.88,1.3,10.98,1.12,262.29,114.36,34.63,1.32,736.73,57.28,173.09,1.14,86.78,31-Dec-2019 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
31-Dec-2019 - 00:00,3.4,4.15,5.31,0.0,5.37,82.98,47.66,14.23,1.75,5.58,1.11,239.7,118.1,21.47,0.0,736.74,92.7,18.25,0.88,57.66,01-Jan-2020 - 00:00,"Police Commissionerate, Jaipur - RSPCB"
