from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
18-Dec-2019 - 00:00,18.14,998.2,231.62,155.17,74.47,184.05,73.38,1.35,3.61,48.77,62.11,13.85,29.02,33.31,1.14,36.6,5.83,19-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
19-Dec-2019 - 00:00,16.96,996.98,458.54,303.08,81.69,156.16,216.49,1.13,7.63,57.81,79.61,46.55,62.16,45.52,1.59,17.25,7.96,20-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
20-Dec-2019 - 00:00,17.91,989.45,485.88,329.08,80.99,154.51,122.82,0.88,7.06,67.94,81.81,43.14,59.37,45.49,1.76,25.8,6.73,21-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
21-Dec-2019 - 00:00,18.67,986.55,351.92,232.46,80.44,156.9,67.03,1.24,5.46,60.51,85.38,22.01,37.46,36.69,1.52,14.43,4.54,22-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
22-Dec-2019 - 00:00,17.13,993.02,185.29,127.75,83.26,101.17,69.07,1.79,3.34,46.71,74.49,8.77,22.55,28.94,1.16,18.89,4.76,23-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
23-Dec-2019 - 00:00,16.22,996.05,230.83,149.82,81.79,129.46,91.01,1.39,3.45,48.6,66.41,14.45,27.06,28.71,1.3,19.35,5.45,24-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
24-Dec-2019 - 00:00,16.71,997.4,390.78,230.78,79.87,152.79,125.74,1.05,4.82,54.03,72.08,25.52,39.8,35.72,1.42,22.02,6.34,25-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
25-Dec-2019 - 00:00,15.55,996.37,233.34,130.25,82.22,146.99,74.88,1.82,3.59,50.25,58.35,15.53,27.36,27.64,0.97,16.45,4.65,26-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
26-Dec-2019 - 00:00,15.53,993.67,290.61,175.26,78.1,147.56,84.82,1.6,2.84,41.59,68.72,5.8,20.52,29.69,1.13,25.42,5.59,27-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
27-Dec-2019 - 00:00,15.46,994.24,389.79,224.17,76.98,167.06,101.86,1.26,3.45,44.63,64.98,8.79,24.19,32.01,1.27,23.94,5.58,28-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
28-Dec-2019 - 00:00,13.59,994.09,383.19,218.05,83.85,134.16,105.9,1.09,4.69,47.46,56.78,28.6,40.45,32.21,1.5,17.48,5.99,29-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
29-Dec-2019 - 00:00,9.23,997.63,440.15,244.27,77.96,172.28,116.07,1.02,4.98,43.8,53.49,7.43,25.42,36.38,1.49,29.87,5.94,30-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
30-Dec-2019 - 00:00,7.99,995.99,541.57,316.14,87.6,47.82,155.83,1.16,7.95,53.59,60.95,41.66,55.58,40.64,1.92,14.42,6.1,31-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
31-Dec-2019 - 00:00,8.1,997.95,448.0,262.0,82.4,4.65,270.45,1.7,9.2,54.1,55.7,17.35,32.15,33.95,1.7,49.15,5.15,01-Jan-2020 - 00:00,"Sonia Vihar, Delhi - DPCC"
