from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
22-Dec-2019 - 00:00,17.25,986.9,223.04,160.89,86.31,153.5,4.2,266.51,0.9,2.22,2.28,117.77,127.79,120.25,168.14,65.39,5.38,23-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
23-Dec-2019 - 00:00,16.52,986.9,280.2,198.3,83.97,152.76,37.35,236.34,0.62,2.08,2.72,94.17,160.53,123.35,195.4,65.67,6.88,24-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
24-Dec-2019 - 00:00,16.77,986.9,484.31,328.19,83.35,153.33,49.96,198.08,0.52,2.7,3.9,122.26,55.06,302.5,171.77,65.68,10.93,25-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
25-Dec-2019 - 00:00,15.83,986.9,276.14,187.57,84.81,154.65,49.82,269.95,0.85,1.54,1.88,128.88,51.69,157.52,98.08,68.16,3.84,26-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
26-Dec-2019 - 00:00,15.74,986.9,331.53,217.88,81.06,155.22,42.61,259.15,0.52,1.24,1.45,134.02,45.48,201.49,113.69,68.68,6.21,27-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
27-Dec-2019 - 00:00,15.63,986.9,426.05,292.34,79.79,159.06,196.57,214.34,0.36,2.07,2.72,124.48,27.16,246.23,125.7,67.34,9.09,28-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
28-Dec-2019 - 00:00,13.98,986.9,500.48,336.75,88.05,141.38,52.81,200.29,0.4,2.39,4.58,120.57,38.02,331.13,182.31,65.85,12.24,29-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
29-Dec-2019 - 00:00,8.39,986.9,517.02,359.65,82.52,157.25,45.41,180.48,0.36,2.87,3.74,123.75,19.07,215.1,119.51,65.61,11.83,30-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
30-Dec-2019 - 00:00,7.49,986.9,500.67,369.66,94.21,110.74,379.27,147.02,0.94,2.73,4.28,71.71,5.37,63.66,37.88,68.05,8.56,31-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
31-Dec-2019 - 00:00,7.25,986.9,226.0,177.0,90.3,8.95,,78.0,1.95,1.9,2.65,56.4,4.3,25.65,17.15,69.1,6.15,01-Jan-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
