from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
19-Dec-2019 - 00:00,10.2,996.65,448.65,310.22,92.52,62.18,112.8,1.15,9.8,69.58,170.87,16.23,23.2,18.73,1.92,19.99,7.74,20-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
20-Dec-2019 - 00:00,12.24,994.33,613.12,444.12,89.41,71.92,207.09,0.96,12.09,53.07,172.67,16.23,25.68,23.39,2.62,14.1,14.57,21-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
21-Dec-2019 - 00:00,13.77,995.25,401.02,297.5,86.88,83.02,270.62,1.04,8.28,34.51,174.7,8.21,15.34,16.24,1.38,7.49,10.74,22-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
22-Dec-2019 - 00:00,11.51,996.51,214.17,155.54,91.48,52.41,284.59,0.99,4.91,16.51,194.33,5.29,7.99,6.89,0.79,13.38,5.75,23-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
23-Dec-2019 - 00:00,10.23,995.77,265.27,192.48,88.2,68.82,281.85,0.85,6.4,25.97,168.27,8.31,11.21,8.31,1.09,13.45,8.23,24-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
24-Dec-2019 - 00:00,10.75,997.2,463.73,303.25,86.03,75.02,176.16,0.95,7.99,32.31,158.1,10.61,15.7,13.26,1.53,22.58,10.68,25-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
25-Dec-2019 - 00:00,9.24,996.56,256.6,171.33,88.79,76.98,284.73,0.96,4.7,20.61,140.66,7.04,9.22,6.54,0.71,9.56,5.65,26-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
26-Dec-2019 - 00:00,9.07,996.01,322.7,223.72,82.98,69.9,281.64,0.9,5.36,15.88,167.89,7.06,10.51,8.91,0.93,16.39,7.51,27-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
27-Dec-2019 - 00:00,8.94,996.87,442.2,300.82,80.06,77.85,196.93,0.88,7.39,18.37,146.77,7.73,12.29,11.25,1.08,16.44,11.08,28-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
28-Dec-2019 - 00:00,7.4,997.5,484.81,307.98,90.88,63.18,182.49,0.89,9.11,24.12,85.24,14.39,17.75,11.29,1.58,9.17,11.34,29-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
29-Dec-2019 - 00:00,9.05,997.65,509.89,339.47,84.24,85.81,150.75,0.97,7.86,18.5,46.91,8.52,13.74,12.78,1.62,23.36,12.13,30-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
30-Dec-2019 - 00:00,6.78,997.19,513.74,352.36,97.87,23.77,91.42,0.81,9.21,25.46,41.59,15.1,18.74,12.08,1.87,5.97,8.36,31-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
31-Dec-2019 - 00:00,6.35,997.8,285.0,206.0,93.1,5.1,132.8,0.65,4.65,4.95,37.3,4.9,6.15,4.1,0.7,5.75,7.6,01-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
