from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
16-Aug-2019 - 00:00,28.46,974.47,21.9,8.55,85.84,119.98,7.33,162.41,5.53,0.6,1.04,22.91,5.43,20.6,15.39,22.58,4.39,17-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-Aug-2019 - 00:00,26.33,973.79,9.7,5.07,97.55,56.63,7.7,185.0,6.6,0.54,0.89,23.51,5.47,15.04,12.47,13.24,3.49,18-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-Aug-2019 - 00:00,26.79,977.54,15.98,7.93,93.29,101.86,8.7,140.12,4.66,0.75,1.3,20.72,16.46,15.56,21.7,21.52,4.06,19-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-Aug-2019 - 00:00,29.01,979.56,48.38,26.23,84.24,217.96,14.01,193.38,4.51,0.87,2.37,22.71,15.12,20.3,23.12,35.82,3.45,20-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-Aug-2019 - 00:00,29.38,978.99,57.88,30.27,83.04,190.01,13.88,171.62,5.32,0.83,2.23,22.12,10.41,18.67,18.42,42.15,3.96,21-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-Aug-2019 - 00:00,29.4,977.09,80.77,32.78,80.16,204.38,10.96,127.89,5.63,0.79,1.83,21.93,6.84,23.47,18.06,54.21,3.81,22-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-Aug-2019 - 00:00,28.4,977.99,77.85,31.62,85.28,153.08,15.25,138.44,4.5,0.98,2.41,21.48,20.91,33.01,34.6,24.89,4.11,23-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-Aug-2019 - 00:00,30.04,977.13,76.05,33.7,86.36,203.47,14.18,161.51,4.52,0.91,2.09,26.06,22.55,22.19,30.19,46.55,4.65,24-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-Aug-2019 - 00:00,29.29,977.72,91.18,49.39,87.21,108.18,18.44,172.13,4.08,1.0,3.16,25.94,7.82,38.84,27.04,60.85,4.28,25-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Aug-2019 - 00:00,28.0,978.45,40.11,25.43,87.51,121.34,11.5,147.92,4.38,0.8,1.91,24.47,5.52,27.99,19.39,62.81,3.74,26-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Aug-2019 - 00:00,29.91,978.14,35.32,14.68,80.03,164.99,12.43,160.43,4.77,0.82,1.76,22.28,10.09,29.66,24.0,72.48,4.59,27-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Aug-2019 - 00:00,30.61,977.11,51.99,29.38,80.07,173.88,13.84,188.55,3.82,0.97,2.27,23.59,20.52,23.99,29.49,39.1,6.34,28-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Aug-2019 - 00:00,31.23,978.07,53.14,28.17,77.74,177.52,13.98,182.16,3.93,0.99,2.5,5.15,21.02,26.86,31.44,25.7,5.0,29-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Aug-2019 - 00:00,31.08,979.17,51.85,27.39,78.87,158.18,9.58,175.93,4.47,0.75,1.63,24.17,8.15,24.91,19.89,22.74,4.53,30-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-Aug-2019 - 00:00,30.83,976.7,59.7,30.44,79.86,174.06,11.92,185.84,2.93,0.74,1.81,38.71,8.83,25.46,20.74,31.6,4.56,31-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
31-Aug-2019 - 00:00,30.75,974.76,65.1,38.39,85.42,148.38,11.21,173.46,3.58,1.07,2.53,45.29,20.57,26.94,31.11,29.11,4.64,01-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
01-Sep-2019 - 00:00,28.85,976.94,45.08,24.25,87.62,99.03,11.71,156.73,4.73,0.88,2.09,50.69,9.23,30.96,24.0,21.83,5.22,02-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
02-Sep-2019 - 00:00,30.21,977.12,67.0,41.96,83.97,151.65,11.03,165.21,3.54,0.91,2.01,44.5,6.76,28.86,20.87,47.15,4.82,03-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
03-Sep-2019 - 00:00,30.74,976.0,101.69,67.52,86.28,116.63,16.29,179.37,3.73,1.13,3.11,44.71,9.47,33.04,25.3,33.68,5.2,04-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
04-Sep-2019 - 00:00,30.21,975.8,104.61,71.11,87.21,115.26,15.67,161.37,4.28,1.05,2.79,48.13,7.4,33.66,23.94,35.84,5.26,05-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
05-Sep-2019 - 00:00,30.55,976.29,57.67,28.43,83.57,139.11,10.97,168.76,4.28,0.92,2.12,33.31,8.36,28.45,21.95,16.79,4.15,06-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
06-Sep-2019 - 00:00,30.27,975.41,51.25,26.32,85.98,142.3,11.81,175.73,3.65,0.98,2.31,35.87,21.61,29.03,33.05,19.45,5.13,07-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
07-Sep-2019 - 00:00,29.57,976.07,75.8,31.4,89.39,158.02,11.71,181.99,3.88,0.93,2.28,46.69,18.03,28.92,30.08,18.87,4.56,08-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
08-Sep-2019 - 00:00,30.36,977.54,58.84,29.6,84.99,161.75,10.67,169.33,4.0,0.85,1.91,8.89,14.03,24.5,24.47,42.53,6.43,09-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
09-Sep-2019 - 00:00,30.66,976.17,81.65,45.62,81.19,170.19,15.07,193.9,4.01,0.98,2.78,27.51,22.7,20.86,29.6,41.6,4.62,10-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-Sep-2019 - 00:00,31.09,975.68,91.38,57.19,79.5,173.46,13.49,200.1,3.53,1.1,3.07,8.88,22.58,27.02,32.78,58.17,4.97,11-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-Sep-2019 - 00:00,31.55,976.99,117.42,76.96,77.15,175.31,12.56,212.61,3.15,1.09,2.76,7.44,23.43,28.19,34.1,45.62,4.84,12-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-Sep-2019 - 00:00,31.29,978.51,84.53,52.24,80.23,144.9,8.82,197.68,4.31,0.77,1.89,2.67,9.04,28.78,22.68,32.96,3.63,13-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-Sep-2019 - 00:00,31.76,979.53,54.94,28.6,76.51,179.22,6.19,174.34,4.43,0.7,1.64,27.56,8.88,27.42,21.83,29.51,4.05,14-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-Sep-2019 - 00:00,32.12,980.18,44.81,23.23,73.48,139.36,5.13,160.09,5.08,0.55,1.09,30.9,3.26,22.72,14.74,36.87,6.51,15-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-Sep-2019 - 00:00,31.12,980.3,51.79,32.81,79.38,112.11,7.25,159.41,4.14,0.79,1.69,30.24,15.36,26.34,26.53,34.69,7.52,16-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
16-Sep-2019 - 00:00,31.67,978.64,81.98,53.68,77.48,156.12,12.29,178.78,3.69,0.9,2.64,33.57,16.61,24.64,26.65,48.98,4.33,17-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-Sep-2019 - 00:00,31.53,979.69,84.68,53.73,77.35,149.03,11.21,157.26,3.74,0.84,2.43,30.65,12.66,33.82,28.32,44.29,4.4,18-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-Sep-2019 - 00:00,31.39,983.74,66.8,31.5,71.51,172.34,6.45,176.18,5.2,0.64,1.55,16.23,3.37,27.18,17.21,55.98,4.1,19-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-Sep-2019 - 00:00,30.02,985.87,37.45,18.31,76.49,116.25,4.77,177.94,5.43,0.62,1.22,20.56,5.24,25.26,17.71,33.28,2.33,20-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-Sep-2019 - 00:00,30.21,984.12,61.96,31.62,78.12,154.2,9.38,193.05,3.56,0.8,1.98,31.28,26.05,26.28,35.22,27.62,4.63,21-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-Sep-2019 - 00:00,29.89,982.94,55.42,33.76,81.71,132.44,7.35,162.31,3.31,0.78,1.9,12.55,26.72,25.65,35.43,39.96,4.56,22-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-Sep-2019 - 00:00,28.07,984.92,40.25,20.05,86.75,94.39,7.18,164.51,4.33,0.64,1.53,2.13,17.77,30.43,30.68,19.97,4.05,23-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-Sep-2019 - 00:00,29.45,986.13,46.85,24.17,79.58,131.03,6.4,154.08,4.43,0.59,1.55,2.81,8.75,27.73,21.89,42.29,3.78,24-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-Sep-2019 - 00:00,28.53,986.44,56.17,29.49,82.45,119.64,9.45,168.24,3.82,0.71,1.69,23.58,20.04,29.47,32.01,33.5,6.32,25-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Sep-2019 - 00:00,27.24,987.44,47.49,23.41,79.14,157.16,8.2,169.74,4.18,0.85,1.54,29.21,12.83,26.48,24.55,35.64,3.92,26-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Sep-2019 - 00:00,31.09,987.69,38.47,16.48,76.43,120.32,8.07,161.85,5.0,0.83,1.45,29.19,11.12,25.6,22.68,24.65,3.93,27-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Sep-2019 - 00:00,29.33,986.58,23.27,8.0,78.18,106.06,5.52,154.18,5.16,0.7,1.04,27.67,7.86,22.94,18.62,22.03,5.63,28-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Sep-2019 - 00:00,28.97,984.82,31.31,12.65,79.45,110.52,6.08,154.06,4.72,0.74,1.21,26.25,9.2,23.89,20.21,22.87,5.45,29-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Sep-2019 - 00:00,28.8,985.49,23.6,9.85,80.68,120.89,4.73,163.47,5.05,0.73,1.06,27.21,5.43,21.09,15.64,27.99,6.08,30-Sep-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-Sep-2019 - 00:00,28.7,984.45,44.67,22.67,82.35,129.95,7.5,171.42,3.86,0.96,1.73,29.8,15.7,24.76,25.97,29.7,5.19,01-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
01-Oct-2019 - 00:00,28.84,983.79,58.81,29.19,82.26,128.45,8.1,172.77,4.19,0.93,1.85,32.62,15.1,26.08,26.19,29.24,4.31,02-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
02-Oct-2019 - 00:00,28.94,984.98,71.98,41.77,80.27,155.11,8.79,189.32,3.46,1.0,2.26,31.45,35.67,18.46,38.9,55.03,5.04,03-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
03-Oct-2019 - 00:00,29.22,984.95,106.52,48.33,78.02,155.56,9.7,203.06,3.71,1.02,2.55,25.62,23.32,29.1,34.49,62.13,3.93,04-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
04-Oct-2019 - 00:00,27.82,986.01,67.12,37.69,82.1,157.28,11.88,133.29,5.22,0.97,2.24,4.02,12.56,32.4,27.47,52.29,4.16,05-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
05-Oct-2019 - 00:00,27.36,985.99,62.31,29.46,77.31,176.4,10.09,181.42,5.58,0.75,2.19,16.32,7.85,20.24,17.17,54.06,4.15,06-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
06-Oct-2019 - 00:00,27.34,986.6,91.56,48.31,79.04,165.04,9.2,190.21,4.78,0.89,2.22,25.93,6.86,24.26,18.5,61.41,4.8,07-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
07-Oct-2019 - 00:00,27.81,987.58,95.21,48.08,76.48,141.51,7.6,134.94,5.95,0.79,1.81,26.75,3.18,22.04,14.32,61.59,3.9,08-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
08-Oct-2019 - 00:00,26.81,987.03,71.23,34.21,77.43,172.67,5.69,188.87,5.39,0.74,1.58,24.57,9.84,17.57,17.37,58.73,3.82,09-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
09-Oct-2019 - 00:00,27.35,987.01,105.35,60.77,77.39,157.47,15.64,205.22,4.02,1.29,3.67,25.4,34.98,24.09,41.34,61.54,5.09,10-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-Oct-2019 - 00:00,27.72,986.44,123.69,75.42,76.04,157.63,18.68,201.58,3.8,1.35,4.48,28.09,35.9,34.7,47.71,65.84,6.94,11-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-Oct-2019 - 00:00,27.3,986.07,148.58,83.5,76.57,160.34,20.77,208.52,3.73,1.27,4.46,29.42,20.22,34.21,34.68,47.64,5.02,12-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-Oct-2019 - 00:00,27.51,986.93,128.83,80.4,77.99,143.15,15.6,175.1,4.28,1.51,3.84,31.28,16.71,35.43,32.48,48.39,6.8,13-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-Oct-2019 - 00:00,27.22,987.37,159.56,102.65,78.64,135.13,22.77,184.79,4.22,1.41,5.26,32.62,30.81,31.93,42.11,46.41,6.92,14-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-Oct-2019 - 00:00,25.17,988.18,146.04,92.29,79.44,143.29,23.26,205.5,4.13,1.61,5.31,29.28,51.89,28.23,57.3,45.83,3.44,15-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-Oct-2019 - 00:00,28.44,988.75,176.77,108.42,78.2,143.33,30.34,211.17,3.74,2.19,6.07,31.33,76.39,31.78,79.18,53.35,6.28,16-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
16-Oct-2019 - 00:00,27.65,989.06,195.0,132.32,79.29,129.31,22.26,192.64,3.75,1.81,5.06,35.55,49.96,34.13,58.89,46.88,4.74,17-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-Oct-2019 - 00:00,24.89,988.78,163.32,109.03,78.75,129.54,20.24,209.84,3.98,1.62,4.54,35.38,43.97,31.6,52.66,45.2,4.94,18-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-Oct-2019 - 00:00,25.87,988.91,160.72,82.09,70.75,131.66,9.97,188.31,4.05,1.0,2.61,33.39,11.76,31.95,26.59,48.02,4.09,19-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-Oct-2019 - 00:00,24.44,990.31,153.49,70.52,74.6,122.4,17.29,197.56,3.6,1.14,3.58,31.34,18.06,49.68,41.15,38.16,7.11,20-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-Oct-2019 - 00:00,22.99,989.95,122.57,82.44,75.11,140.85,12.2,174.87,4.81,0.95,2.92,30.67,11.48,35.54,28.26,51.17,5.4,21-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-Oct-2019 - 00:00,21.94,988.26,149.3,101.49,73.76,138.94,13.15,171.71,4.78,1.07,3.14,29.4,12.23,37.71,30.03,59.62,6.14,22-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-Oct-2019 - 00:00,21.37,985.51,122.67,76.75,73.64,130.11,9.14,183.41,5.05,0.9,2.43,27.22,3.76,32.2,20.2,59.56,5.64,23-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-Oct-2019 - 00:00,21.89,984.84,153.81,95.74,73.39,137.79,16.43,174.03,5.11,1.32,3.97,28.49,38.65,42.01,53.86,58.21,10.33,24-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-Oct-2019 - 00:00,22.18,985.88,197.79,130.99,76.57,119.37,41.65,211.59,3.93,2.73,8.44,32.05,115.0,52.23,121.54,46.07,11.22,25-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Oct-2019 - 00:00,21.84,987.26,182.33,117.21,76.98,124.93,21.65,201.6,4.05,1.6,5.16,33.4,49.35,32.7,57.63,53.99,7.11,26-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Oct-2019 - 00:00,21.99,988.52,160.59,113.08,77.44,115.46,17.61,216.99,3.67,1.37,4.25,33.53,28.54,28.09,38.21,53.38,4.5,27-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Oct-2019 - 00:00,21.75,987.93,207.11,157.77,75.53,123.54,13.49,179.57,4.78,1.31,4.02,33.86,8.63,29.71,22.84,57.71,8.1,28-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Oct-2019 - 00:00,21.71,988.64,302.6,250.25,77.09,101.32,7.72,203.06,4.09,1.37,3.5,17.2,6.3,31.07,21.66,55.45,12.45,29-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Oct-2019 - 00:00,21.66,989.22,314.38,248.94,81.08,68.14,15.78,172.13,3.82,2.03,5.82,0.7,30.91,46.05,49.7,24.68,10.01,30-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-Oct-2019 - 00:00,22.5,987.88,308.88,243.58,77.38,87.44,21.06,166.76,4.35,2.08,5.74,42.15,40.94,38.78,54.0,36.02,9.7,31-Oct-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
31-Oct-2019 - 00:00,21.4,987.2,319.0,247.6,79.18,99.86,31.41,179.24,4.15,2.19,6.54,42.33,41.64,42.69,56.66,36.3,10.37,01-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
01-Nov-2019 - 00:00,22.78,987.26,448.31,375.04,78.03,89.84,29.26,183.52,3.57,2.84,7.59,56.1,35.0,94.42,77.92,35.6,7.75,02-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
02-Nov-2019 - 00:00,22.45,988.89,392.88,339.76,79.29,69.35,14.67,131.98,4.64,2.01,5.33,54.92,17.93,66.65,44.98,34.89,5.93,03-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
03-Nov-2019 - 00:00,21.59,989.71,579.14,542.56,83.83,64.36,12.43,218.02,4.45,2.49,6.49,65.02,8.4,57.27,32.99,31.98,2.98,04-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
04-Nov-2019 - 00:00,21.75,989.39,263.13,219.6,78.65,105.47,10.24,150.46,5.81,1.3,4.02,43.17,6.98,46.44,29.97,46.51,4.29,05-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
05-Nov-2019 - 00:00,20.94,986.66,189.24,149.39,74.16,139.07,7.14,153.73,5.72,0.98,2.61,34.7,8.26,39.26,27.61,55.11,10.2,06-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
06-Nov-2019 - 00:00,20.78,984.61,127.38,82.07,75.46,123.39,17.75,202.31,3.02,1.21,3.56,30.17,52.89,48.62,68.98,30.74,7.41,07-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
07-Nov-2019 - 00:00,18.94,985.98,243.11,196.88,86.58,47.92,27.17,166.86,4.23,1.87,6.28,49.27,56.53,65.56,80.96,13.61,9.16,08-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
08-Nov-2019 - 00:00,20.5,988.53,187.95,146.81,81.1,110.73,32.34,166.23,3.6,1.52,6.88,49.45,53.5,53.76,72.22,41.76,7.94,09-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
09-Nov-2019 - 00:00,20.08,989.08,170.79,130.75,76.6,137.13,18.43,129.92,5.18,0.99,3.92,39.54,18.91,40.82,37.14,44.07,8.03,10-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-Nov-2019 - 00:00,18.79,989.14,216.07,174.47,73.51,118.4,11.41,145.5,4.03,1.05,3.25,11.17,14.7,46.67,36.8,52.42,11.54,11-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-Nov-2019 - 00:00,17.88,988.07,287.31,237.31,76.09,108.98,19.71,179.75,4.21,1.43,4.56,26.78,23.14,57.42,49.41,57.0,13.49,12-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-Nov-2019 - 00:00,17.03,989.03,421.16,377.52,78.75,110.04,20.77,185.69,4.38,1.67,5.74,25.26,12.3,53.16,38.3,50.63,11.64,13-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-Nov-2019 - 00:00,18.22,990.99,432.71,379.93,79.24,95.34,30.7,177.79,3.92,1.84,7.18,24.14,25.51,68.53,57.25,46.38,14.48,14-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-Nov-2019 - 00:00,18.56,991.66,455.97,392.33,84.67,65.14,42.02,179.87,3.85,2.52,9.49,29.24,56.74,106.09,102.68,25.97,10.08,15-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-Nov-2019 - 00:00,19.79,990.69,569.68,516.29,79.67,90.27,19.76,156.18,4.92,1.58,7.36,28.02,19.01,79.25,57.64,48.16,12.37,16-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
16-Nov-2019 - 00:00,20.76,990.48,243.23,179.81,73.19,116.18,11.87,122.49,6.55,0.73,3.55,16.51,8.78,46.09,31.67,52.98,11.35,17-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-Nov-2019 - 00:00,20.03,990.45,133.06,99.6,72.29,129.07,5.05,126.26,6.89,0.61,1.87,14.03,5.26,32.42,21.53,45.77,9.46,18-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-Nov-2019 - 00:00,17.81,989.95,109.03,81.47,79.32,121.21,5.69,200.13,5.3,0.62,2.13,14.95,12.6,31.63,27.1,49.84,7.17,19-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-Nov-2019 - 00:00,16.82,989.28,130.17,96.57,80.9,115.42,11.04,184.84,4.16,0.78,2.97,16.92,18.11,34.88,33.31,50.38,7.86,20-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-Nov-2019 - 00:00,16.94,989.75,167.42,120.76,79.2,109.15,18.18,185.74,3.89,1.24,4.13,17.58,60.43,49.62,75.67,49.43,9.53,21-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-Nov-2019 - 00:00,17.36,991.68,245.79,181.24,79.53,95.92,40.82,211.05,3.91,2.66,8.37,20.31,109.68,67.28,132.34,49.5,11.54,22-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-Nov-2019 - 00:00,17.94,991.78,233.1,167.89,78.36,104.14,35.91,213.05,3.99,1.56,8.61,21.74,49.55,58.43,71.48,43.75,12.39,23-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-Nov-2019 - 00:00,18.75,991.29,166.52,121.55,76.24,88.53,14.23,195.64,5.08,0.86,3.75,20.3,11.73,57.85,40.34,34.55,11.02,24-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-Nov-2019 - 00:00,19.64,990.61,149.15,106.06,74.74,92.42,6.79,134.6,6.02,1.18,2.56,24.72,4.09,48.51,29.14,53.23,11.15,25-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Nov-2019 - 00:00,18.56,991.13,150.38,104.64,78.52,98.07,14.6,177.32,4.08,1.44,4.05,25.28,55.91,70.64,83.16,35.6,11.46,26-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Nov-2019 - 00:00,20.84,990.63,162.14,99.72,72.92,86.45,29.65,163.63,3.98,1.8,6.08,24.52,105.69,52.82,114.26,43.65,12.67,27-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Nov-2019 - 00:00,19.71,990.5,100.92,59.35,74.76,80.56,10.74,141.91,4.6,0.74,2.67,24.28,12.43,49.33,36.38,34.98,9.27,28-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Nov-2019 - 00:00,18.58,991.39,53.34,31.05,76.02,78.49,7.74,138.87,5.45,0.5,1.38,22.06,3.36,38.66,23.3,36.02,9.21,29-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Nov-2019 - 00:00,16.92,991.82,72.52,46.8,83.39,103.95,14.44,141.29,3.99,0.78,3.13,23.52,12.81,46.54,35.21,32.19,9.52,30-Nov-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-Nov-2019 - 00:00,15.29,992.01,113.65,80.88,88.83,98.82,12.21,168.81,5.41,0.88,2.91,29.6,19.31,39.51,36.75,31.1,8.43,01-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
01-Dec-2019 - 00:00,13.95,991.68,137.17,95.55,82.87,110.32,7.58,180.12,5.01,0.78,2.39,30.03,15.71,37.97,33.0,50.39,8.17,02-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
02-Dec-2019 - 00:00,13.35,992.22,150.72,103.39,80.2,113.1,11.36,184.82,4.82,0.93,2.89,28.82,14.89,42.89,34.96,50.76,8.09,03-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
03-Dec-2019 - 00:00,13.71,991.67,155.14,110.02,75.31,115.76,8.25,124.47,5.48,0.81,2.58,29.1,6.06,47.19,30.03,54.5,10.16,04-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
04-Dec-2019 - 00:00,13.03,993.64,160.0,111.31,77.28,108.09,12.54,139.85,5.04,1.24,3.49,30.26,37.87,58.88,62.19,46.02,10.03,05-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
05-Dec-2019 - 00:00,12.96,995.61,286.85,222.16,81.62,94.32,43.57,196.41,4.49,2.16,8.26,48.18,60.79,93.24,99.16,45.41,11.46,06-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
06-Dec-2019 - 00:00,14.56,994.91,289.99,220.75,83.93,91.57,34.27,185.37,4.23,1.65,7.07,51.12,37.66,76.63,71.46,37.78,12.17,07-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
