from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
31-Aug-2019 - 00:00,31.83,976.22,103.64,44.94,76.79,152.25,32.59,109.36,0.67,1.49,0.76,54.69,41.25,55.57,63.21,10.92,11.89,01-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
01-Sep-2019 - 00:00,28.88,978.47,53.65,25.82,83.38,130.28,15.59,74.31,1.6,0.86,0.39,69.24,11.52,26.11,23.24,29.37,10.29,02-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
02-Sep-2019 - 00:00,31.51,978.56,84.02,42.19,74.14,180.28,21.82,152.17,0.75,1.09,0.63,45.48,23.89,39.1,40.12,40.47,7.84,03-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
03-Sep-2019 - 00:00,31.63,977.41,112.72,58.45,75.63,132.64,23.8,145.02,0.64,1.3,1.4,44.02,30.58,40.39,46.49,22.09,9.47,04-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
04-Sep-2019 - 00:00,31.05,977.03,115.96,67.2,78.64,134.95,21.31,83.1,1.4,1.0,1.31,43.07,7.66,32.65,23.59,33.35,14.31,05-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
05-Sep-2019 - 00:00,30.75,977.22,57.67,23.29,78.09,140.42,14.34,67.3,1.33,0.83,1.12,33.07,13.48,26.9,25.29,20.03,7.57,06-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
06-Sep-2019 - 00:00,31.76,976.28,65.73,25.03,72.61,170.21,15.8,72.53,1.28,1.01,1.15,29.35,35.41,34.39,47.25,16.21,9.77,07-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
07-Sep-2019 - 00:00,30.15,976.9,58.07,24.06,81.12,143.33,15.57,90.8,1.28,0.96,1.11,32.15,29.12,35.58,42.67,8.82,7.5,08-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
08-Sep-2019 - 00:00,31.28,978.33,60.15,27.36,75.45,170.96,16.41,235.53,0.92,0.78,1.08,32.4,15.46,27.51,27.32,21.06,5.56,09-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
09-Sep-2019 - 00:00,32.68,976.92,108.83,49.05,68.2,187.81,33.15,235.85,0.91,1.1,2.76,29.43,30.34,40.41,46.27,18.44,10.86,10-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
10-Sep-2019 - 00:00,32.19,976.54,100.54,48.75,68.01,190.71,31.93,177.65,0.69,1.01,2.59,30.71,15.65,36.65,32.27,37.6,16.05,11-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
11-Sep-2019 - 00:00,32.86,977.8,131.62,69.39,68.3,168.61,28.09,113.18,0.57,1.44,3.22,30.82,34.57,52.03,56.01,48.92,12.2,12-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
12-Sep-2019 - 00:00,32.03,979.31,92.96,48.75,73.43,156.54,15.8,65.96,1.58,1.05,1.89,32.93,19.57,33.86,33.81,24.99,12.91,13-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
13-Sep-2019 - 00:00,31.72,980.29,57.62,24.19,71.17,159.73,13.47,58.27,1.26,0.88,1.32,24.56,20.76,25.99,30.65,23.6,10.65,14-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
14-Sep-2019 - 00:00,30.83,980.95,43.4,18.9,72.3,145.19,12.75,94.16,1.98,0.65,1.3,20.91,4.71,17.81,13.32,36.31,15.94,15-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
15-Sep-2019 - 00:00,29.4,981.13,58.17,32.56,81.46,102.26,15.4,76.91,1.08,0.98,1.43,19.26,29.76,28.1,39.86,36.05,15.13,16-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
16-Sep-2019 - 00:00,31.59,979.51,103.48,50.06,70.95,174.48,33.87,177.04,0.8,1.5,3.64,30.93,60.71,40.19,71.05,32.23,11.69,17-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
17-Sep-2019 - 00:00,31.35,980.4,118.73,52.75,67.45,168.41,36.17,168.85,0.78,1.4,4.27,32.4,52.88,50.43,69.85,40.58,12.71,18-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
18-Sep-2019 - 00:00,30.02,984.57,65.4,28.9,65.54,193.13,13.49,57.53,1.96,0.71,1.32,26.22,6.06,27.39,19.65,43.9,14.1,19-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
19-Sep-2019 - 00:00,28.23,986.8,35.88,13.23,72.62,139.94,11.62,54.52,2.21,0.68,0.91,19.7,10.05,20.81,19.16,26.62,13.86,20-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
20-Sep-2019 - 00:00,29.3,984.99,64.06,25.23,72.01,172.49,17.99,75.5,1.06,1.03,1.59,20.22,34.4,31.79,44.74,17.51,11.33,21-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
21-Sep-2019 - 00:00,28.69,983.83,77.38,31.79,76.32,149.48,24.72,112.62,0.91,1.28,2.73,26.19,54.31,36.36,63.5,21.95,11.46,22-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
22-Sep-2019 - 00:00,26.09,985.86,42.56,14.65,82.98,108.62,18.81,59.11,1.8,0.78,1.56,31.99,24.48,28.29,35.06,16.2,11.34,23-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
23-Sep-2019 - 00:00,27.55,987.07,65.98,34.18,75.6,127.42,19.37,114.95,1.12,0.86,2.15,24.79,16.7,30.62,29.89,32.98,15.69,24-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
24-Sep-2019 - 00:00,27.83,987.14,66.61,28.02,75.04,129.71,20.56,88.68,1.02,0.95,2.11,26.75,25.42,35.18,39.42,28.9,14.5,25-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
25-Sep-2019 - 00:00,28.03,988.33,58.02,23.79,75.24,158.33,17.12,86.81,1.45,0.77,1.68,27.44,9.85,28.52,23.0,30.36,13.06,26-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
26-Sep-2019 - 00:00,28.74,988.61,30.17,9.24,72.22,148.46,14.04,43.37,2.69,0.61,1.05,21.23,6.12,19.19,15.24,15.87,12.6,27-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
27-Sep-2019 - 00:00,27.41,987.44,27.98,6.79,75.54,106.13,14.24,68.33,2.56,0.6,1.25,16.09,5.11,20.39,15.06,21.42,15.69,28-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
28-Sep-2019 - 00:00,26.91,985.67,38.69,13.58,77.19,113.83,18.3,65.55,2.15,0.66,3.19,16.95,10.66,20.81,19.7,22.34,13.37,29-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
29-Sep-2019 - 00:00,26.69,986.38,27.36,8.61,78.0,150.42,7.51,51.4,2.08,0.59,1.39,18.71,6.3,16.27,13.95,21.92,13.93,30-Sep-2019 - 00:00,"Pusa, Delhi - DPCC"
30-Sep-2019 - 00:00,26.92,985.26,65.99,21.53,78.1,105.55,12.44,70.99,1.31,1.01,2.42,16.73,41.86,29.58,49.73,26.3,13.56,01-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
01-Oct-2019 - 00:00,27.15,984.64,56.51,25.73,77.49,123.92,10.08,55.47,1.32,0.94,2.25,20.87,25.04,28.74,35.62,25.18,13.9,02-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
02-Oct-2019 - 00:00,27.58,985.72,68.44,29.19,72.81,169.36,14.86,143.06,0.68,1.01,3.91,23.73,31.49,30.31,41.79,32.16,15.63,03-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
03-Oct-2019 - 00:00,28.11,985.79,94.09,41.33,71.0,169.38,29.92,151.73,0.92,1.49,6.63,25.74,62.92,48.91,76.95,38.0,17.09,04-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
04-Oct-2019 - 00:00,26.99,986.74,154.99,45.09,73.12,175.11,51.79,235.51,1.28,1.42,11.46,32.62,75.98,52.77,90.14,20.32,16.51,05-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
05-Oct-2019 - 00:00,27.26,986.62,145.98,38.73,61.58,192.17,43.39,241.89,1.2,1.37,8.93,28.19,78.39,53.43,92.29,20.78,14.26,06-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
06-Oct-2019 - 00:00,27.41,987.0,159.4,57.54,63.39,175.21,46.84,246.03,1.07,1.33,9.14,34.01,67.87,61.66,88.45,23.98,15.36,07-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
07-Oct-2019 - 00:00,28.15,988.39,154.25,51.19,58.52,162.49,40.21,242.58,1.43,1.36,6.83,31.04,78.18,57.02,94.15,18.59,17.83,08-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
08-Oct-2019 - 00:00,25.5,986.64,118.47,41.45,61.48,191.05,22.06,199.49,1.09,1.1,6.56,27.17,61.42,53.63,78.76,20.89,17.79,09-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
09-Oct-2019 - 00:00,26.48,987.83,145.6,66.39,65.74,174.33,31.8,120.2,0.68,1.52,8.7,25.34,62.67,57.77,81.46,42.58,17.23,10-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
10-Oct-2019 - 00:00,26.82,987.33,172.74,84.53,63.5,161.44,45.98,176.83,0.67,1.51,9.39,31.11,54.42,68.64,81.04,43.04,20.6,11-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
11-Oct-2019 - 00:00,26.11,986.9,172.4,85.94,65.84,159.27,54.72,169.24,0.58,1.62,10.03,31.37,80.86,59.87,97.94,38.4,17.2,12-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
12-Oct-2019 - 00:00,26.44,987.76,173.99,87.09,67.05,147.9,57.11,149.88,0.64,1.81,12.46,33.07,90.31,62.02,106.8,27.75,17.04,13-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
13-Oct-2019 - 00:00,26.31,988.25,206.19,104.33,67.65,140.59,57.71,150.51,0.6,1.84,10.36,34.9,85.28,65.16,104.2,25.26,16.69,14-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
14-Oct-2019 - 00:00,26.04,989.07,193.29,95.85,68.21,143.75,52.45,134.35,0.64,2.06,9.69,33.83,100.06,64.02,115.79,25.98,17.03,15-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
15-Oct-2019 - 00:00,26.14,989.54,206.94,107.67,69.44,144.58,53.51,113.51,0.55,2.37,13.63,18.03,106.19,60.67,114.82,24.1,16.95,16-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
16-Oct-2019 - 00:00,26.63,989.79,222.85,131.17,71.14,128.03,40.91,89.73,0.63,2.18,10.02,14.73,75.79,56.59,90.51,50.22,15.53,17-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
17-Oct-2019 - 00:00,26.63,989.73,180.62,105.46,66.95,130.62,24.94,74.37,0.83,1.51,4.9,13.04,43.05,57.12,63.74,32.89,14.04,18-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
18-Oct-2019 - 00:00,27.07,989.88,161.44,77.27,58.64,131.88,20.69,95.59,1.54,1.12,4.67,10.94,30.62,42.55,46.47,38.21,14.59,19-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
19-Oct-2019 - 00:00,26.57,991.17,170.46,79.52,59.72,125.12,56.66,228.66,0.67,1.79,11.35,11.59,81.52,67.91,102.36,36.95,19.07,20-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
20-Oct-2019 - 00:00,25.31,990.82,184.81,97.08,59.16,146.82,50.97,203.49,0.88,1.69,10.05,14.46,97.02,59.75,110.65,16.84,15.93,21-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
21-Oct-2019 - 00:00,23.84,989.14,218.38,115.54,60.49,140.35,51.97,209.06,0.88,1.96,12.52,13.64,111.64,64.72,125.51,14.65,17.16,22-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
22-Oct-2019 - 00:00,23.89,986.39,193.5,87.48,56.61,136.23,40.46,171.69,1.27,1.67,8.81,13.78,86.76,62.06,103.7,16.35,17.57,23-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
23-Oct-2019 - 00:00,23.19,985.77,215.88,99.88,64.09,134.77,50.8,114.21,0.79,2.15,14.5,15.22,120.7,67.16,133.86,16.3,17.44,24-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
24-Oct-2019 - 00:00,23.4,986.75,253.71,138.83,66.96,106.51,64.69,128.39,0.6,2.85,16.01,14.57,125.89,72.12,140.97,71.33,23.32,25-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
25-Oct-2019 - 00:00,23.26,988.15,191.35,109.62,64.87,117.65,33.54,97.17,0.84,1.67,8.17,18.83,57.78,55.83,75.16,48.77,16.79,26-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
26-Oct-2019 - 00:00,23.25,989.42,212.06,117.25,68.9,107.36,40.95,131.03,0.48,2.04,8.66,25.79,90.09,64.53,107.83,35.14,12.66,27-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
27-Oct-2019 - 00:00,22.91,988.82,256.58,156.17,66.77,120.94,37.02,128.2,0.9,1.9,9.53,24.1,85.8,63.03,103.21,18.87,14.98,28-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
28-Oct-2019 - 00:00,22.88,989.53,399.42,280.15,69.72,91.04,23.32,120.02,0.59,2.06,7.5,25.53,85.76,69.19,107.3,13.65,17.13,29-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
29-Oct-2019 - 00:00,22.97,990.12,401.46,274.4,75.17,59.3,42.64,122.44,0.51,2.89,10.07,48.27,133.22,75.1,148.58,6.53,16.0,30-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
30-Oct-2019 - 00:00,23.93,988.79,397.35,268.09,70.61,78.83,54.97,125.78,0.61,3.27,11.8,52.14,193.31,74.93,199.34,6.27,15.31,31-Oct-2019 - 00:00,"Pusa, Delhi - DPCC"
31-Oct-2019 - 00:00,22.54,988.12,466.38,326.31,73.49,82.48,76.01,117.11,0.51,3.75,17.32,52.88,184.36,82.66,194.25,6.65,15.93,01-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
01-Nov-2019 - 00:00,24.12,988.1,546.95,388.76,67.24,80.97,82.9,159.17,0.53,3.83,19.12,49.71,151.8,91.41,172.17,29.19,16.33,02-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
02-Nov-2019 - 00:00,23.4,989.8,484.62,360.44,73.29,58.41,51.68,157.06,0.8,3.09,15.76,50.12,117.2,70.34,132.66,6.39,13.78,03-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
03-Nov-2019 - 00:00,23.15,990.56,551.66,570.61,74.84,56.17,51.75,192.75,0.99,3.39,13.95,48.18,106.22,64.3,120.86,7.46,9.83,04-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
04-Nov-2019 - 00:00,23.98,990.19,393.79,292.02,62.69,93.58,39.26,212.85,1.22,2.46,10.66,32.17,133.16,68.82,144.86,10.66,12.61,05-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
05-Nov-2019 - 00:00,23.27,987.47,294.46,199.0,58.15,112.57,33.25,169.94,1.35,2.0,7.85,17.44,112.11,63.68,123.85,16.38,14.9,06-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
06-Nov-2019 - 00:00,22.4,985.44,172.23,94.54,59.97,108.51,28.19,78.43,0.8,1.91,6.01,13.25,126.16,69.39,140.95,6.92,13.63,07-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
07-Nov-2019 - 00:00,20.33,986.82,284.04,185.83,73.58,35.74,43.43,130.63,1.29,2.04,11.28,27.67,73.04,63.93,93.75,8.7,11.59,08-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
08-Nov-2019 - 00:00,22.24,989.42,259.65,149.5,68.75,97.36,71.45,177.67,1.22,2.57,17.48,30.94,162.68,81.52,178.03,11.17,17.94,09-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
09-Nov-2019 - 00:00,22.82,990.03,253.49,152.39,56.71,128.3,51.54,191.31,3.18,2.1,12.66,23.71,156.62,69.04,164.51,10.0,17.57,10-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
10-Nov-2019 - 00:00,21.48,990.42,297.07,203.71,52.43,108.02,42.96,134.95,7.49,1.86,9.33,18.24,114.22,73.59,131.78,16.83,20.96,11-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
11-Nov-2019 - 00:00,19.64,989.38,336.94,237.88,61.61,99.85,54.14,134.93,7.5,2.45,13.63,20.07,139.48,83.05,157.72,12.16,21.03,12-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
12-Nov-2019 - 00:00,18.46,990.28,471.02,354.31,67.93,97.26,64.12,134.87,7.5,2.84,15.23,21.34,127.71,89.5,152.05,13.81,14.22,13-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
13-Nov-2019 - 00:00,19.69,992.22,540.64,399.41,69.68,82.22,67.33,134.94,7.49,3.59,20.88,33.35,138.42,92.8,162.06,11.34,16.18,14-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
14-Nov-2019 - 00:00,19.96,992.92,568.49,404.97,75.45,63.54,89.02,134.93,7.5,4.05,20.54,65.69,154.33,106.31,182.77,39.94,21.08,15-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
15-Nov-2019 - 00:00,21.72,991.95,622.12,475.09,66.51,79.89,62.44,134.94,7.5,3.38,16.18,57.96,119.69,88.74,144.73,15.74,19.33,16-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
16-Nov-2019 - 00:00,22.93,991.72,298.73,186.96,56.89,101.09,45.69,134.95,7.5,1.92,11.22,32.33,106.76,64.62,121.36,12.93,15.88,17-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
17-Nov-2019 - 00:00,22.62,991.73,176.94,109.55,53.04,111.82,22.75,134.95,7.5,1.25,5.04,15.92,65.04,52.59,81.42,14.56,12.82,18-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
18-Nov-2019 - 00:00,20.1,991.19,172.57,103.38,64.75,101.06,34.23,120.49,6.69,1.65,5.66,14.48,93.81,58.66,107.69,15.7,14.16,19-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
19-Nov-2019 - 00:00,15.82,991.33,194.7,129.19,79.78,94.01,48.17,84.12,4.8,2.15,6.08,16.52,152.56,52.25,151.96,6.3,14.03,20-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
20-Nov-2019 - 00:00,21.42,991.03,251.83,138.85,53.86,114.94,58.97,84.19,3.6,2.69,10.26,44.47,133.0,107.32,164.89,18.56,6.7,21-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
21-Nov-2019 - 00:00,18.71,992.96,320.05,203.61,68.42,75.53,75.19,84.18,3.6,3.83,15.35,52.11,164.91,105.53,190.5,21.5,17.05,22-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
22-Nov-2019 - 00:00,19.15,993.05,310.97,185.29,67.87,82.24,72.32,84.19,3.6,2.99,13.19,54.49,155.16,97.03,177.59,18.39,17.57,23-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
23-Nov-2019 - 00:00,21.78,992.5,254.39,141.18,54.67,69.53,46.62,84.16,3.6,2.2,7.11,53.7,156.93,76.58,168.98,5.46,12.2,24-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
24-Nov-2019 - 00:00,22.24,991.83,211.17,122.78,55.04,74.93,32.43,84.15,3.6,1.75,4.75,48.59,124.12,73.15,140.06,9.29,15.99,25-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
25-Nov-2019 - 00:00,19.73,992.39,187.66,112.89,66.59,77.61,32.82,84.19,3.6,1.53,8.27,45.69,68.52,59.29,87.66,27.31,12.34,26-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
26-Nov-2019 - 00:00,21.66,992.02,186.45,99.9,58.49,66.07,35.55,59.15,3.31,1.51,7.29,47.91,76.97,66.25,97.81,28.68,20.86,27-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
27-Nov-2019 - 00:00,20.69,992.19,116.81,58.43,64.89,63.19,28.41,6.31,2.69,0.98,4.85,38.09,47.7,52.32,66.57,20.56,13.79,28-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
28-Nov-2019 - 00:00,18.32,993.05,44.66,25.75,74.14,62.33,8.3,58.36,2.39,0.55,2.2,31.54,11.99,31.99,26.8,22.88,14.93,29-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
29-Nov-2019 - 00:00,18.14,993.43,109.04,55.67,74.89,92.92,42.77,147.21,1.15,1.32,10.62,34.94,69.23,50.05,83.25,15.72,15.82,30-Nov-2019 - 00:00,"Pusa, Delhi - DPCC"
30-Nov-2019 - 00:00,17.43,993.59,186.33,111.4,77.52,92.44,48.71,314.64,1.48,1.76,8.96,57.38,117.0,55.55,124.99,6.49,14.66,01-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
01-Dec-2019 - 00:00,15.1,993.24,210.85,136.54,72.59,92.82,41.66,331.67,1.1,1.6,7.86,47.91,96.74,53.51,107.42,12.8,11.22,02-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
02-Dec-2019 - 00:00,14.39,993.81,223.02,142.29,69.75,93.37,56.17,211.23,1.14,1.89,12.81,44.54,122.12,62.54,134.33,12.94,19.41,03-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
03-Dec-2019 - 00:00,14.43,993.23,237.69,145.58,63.54,95.27,54.55,277.91,1.24,2.15,10.3,43.52,145.82,67.47,154.85,3.98,17.61,04-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
04-Dec-2019 - 00:00,14.13,995.25,238.54,150.4,65.72,86.26,57.85,177.6,0.7,2.27,13.78,46.93,132.74,63.27,142.05,14.85,13.88,05-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
05-Dec-2019 - 00:00,14.02,997.21,381.45,259.65,71.51,77.71,94.72,96.41,0.6,3.57,23.59,63.52,188.55,87.31,200.25,28.21,17.82,06-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
06-Dec-2019 - 00:00,15.27,996.46,374.62,258.08,76.46,70.22,102.54,176.17,0.7,3.29,25.59,67.95,200.72,62.87,198.01,13.08,19.63,07-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
07-Dec-2019 - 00:00,15.13,995.36,333.77,236.54,75.61,73.29,62.79,201.16,0.56,2.96,14.67,59.33,189.51,56.11,185.88,32.72,16.41,08-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
08-Dec-2019 - 00:00,14.86,995.09,358.56,249.69,75.05,72.77,87.31,130.53,0.58,3.57,20.8,57.39,200.49,59.06,194.69,17.3,18.77,09-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
09-Dec-2019 - 00:00,14.34,994.35,309.42,217.23,70.68,79.43,65.72,96.0,0.64,3.01,13.54,54.16,173.59,57.26,171.87,23.29,19.66,10-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
10-Dec-2019 - 00:00,13.79,991.66,352.46,236.85,73.54,75.69,68.56,198.43,0.72,3.23,13.99,57.77,164.62,68.85,171.01,22.34,21.03,11-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
11-Dec-2019 - 00:00,14.54,990.26,398.23,281.56,74.08,58.12,67.19,239.31,0.6,3.79,15.56,61.72,162.36,79.51,174.49,28.79,24.96,12-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
12-Dec-2019 - 00:00,16.46,989.09,367.33,265.42,74.12,42.46,45.7,148.97,2.82,1.08,10.5,68.15,71.83,53.91,87.65,43.63,18.85,13-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
13-Dec-2019 - 00:00,15.73,989.63,164.67,102.06,85.81,40.37,22.12,215.79,2.14,1.2,5.4,46.84,51.79,39.24,63.19,20.0,6.8,14-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
14-Dec-2019 - 00:00,14.47,996.01,164.56,94.43,80.89,71.47,30.87,207.86,0.45,1.36,7.74,43.35,78.19,38.16,84.18,16.38,11.4,15-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
15-Dec-2019 - 00:00,14.82,995.74,202.96,119.32,77.68,94.24,29.64,305.96,1.42,1.41,9.05,61.28,117.46,36.97,115.4,9.26,13.49,16-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
16-Dec-2019 - 00:00,12.19,996.33,174.61,109.24,81.32,22.86,17.22,286.62,2.38,1.2,5.51,57.04,82.38,27.74,82.07,9.07,9.18,17-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
17-Dec-2019 - 00:00,11.43,997.44,182.19,117.44,77.03,29.96,26.12,287.65,1.64,1.5,6.7,75.87,115.84,25.82,109.53,9.99,10.03,18-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
18-Dec-2019 - 00:00,12.07,996.06,240.62,161.54,72.2,91.76,30.06,224.89,1.29,1.48,7.44,69.63,79.24,42.15,87.12,16.62,10.05,19-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
19-Dec-2019 - 00:00,9.84,994.7,401.42,283.73,87.78,62.43,37.17,141.25,0.48,2.29,11.22,70.67,94.76,47.96,102.84,8.51,8.46,20-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
20-Dec-2019 - 00:00,12.14,992.55,504.58,356.08,84.16,61.29,54.46,251.39,0.67,2.82,13.67,80.93,115.16,60.73,126.56,7.26,9.69,21-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
21-Dec-2019 - 00:00,13.71,993.52,430.4,281.83,81.59,71.88,48.96,295.66,1.14,2.56,12.05,108.8,153.44,51.39,152.47,5.04,10.16,22-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
22-Dec-2019 - 00:00,11.77,994.79,251.75,169.67,83.02,49.83,24.47,215.22,1.68,1.54,8.08,91.03,75.48,38.09,81.89,6.54,12.12,23-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
23-Dec-2019 - 00:00,10.13,993.98,282.38,198.36,73.77,58.36,40.86,258.32,1.37,1.79,8.87,67.76,93.25,34.64,94.33,9.04,9.56,24-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
24-Dec-2019 - 00:00,10.63,995.56,456.27,292.67,77.68,70.92,55.44,209.4,0.53,2.57,13.52,69.49,114.84,59.61,126.29,9.55,9.83,25-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
25-Dec-2019 - 00:00,9.37,994.76,300.17,189.64,79.27,65.26,28.26,246.48,1.53,1.61,9.36,69.64,95.81,37.06,97.73,6.21,4.85,26-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
26-Dec-2019 - 00:00,9.23,994.14,353.9,230.4,74.0,65.13,29.67,192.99,1.04,1.66,8.64,68.6,89.51,43.78,96.06,8.78,5.79,27-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
27-Dec-2019 - 00:00,8.8,994.89,417.46,265.06,71.25,73.59,35.6,153.5,0.77,1.91,10.83,69.4,99.41,55.7,110.89,9.02,8.75,28-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
28-Dec-2019 - 00:00,6.72,995.42,425.21,268.58,78.68,60.37,45.21,166.79,0.84,2.33,12.13,78.64,129.49,43.13,128.02,6.37,7.83,29-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
29-Dec-2019 - 00:00,9.0,995.78,570.0,363.28,74.75,67.03,46.05,198.94,1.02,2.55,12.44,82.41,101.57,64.4,116.9,13.0,8.25,30-Dec-2019 - 00:00,"Pusa, Delhi - DPCC"
