from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
20-Dec-2019 - 00:00,18.11,993.53,407.95,363.43,84.05,43.91,231.57,0.6,2.27,7.52,12.84,43.84,72.25,28.39,2.11,8.78,0.72,21-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
21-Dec-2019 - 00:00,18.6,994.44,299.73,271.71,81.69,55.02,274.99,0.69,1.74,5.19,10.73,34.34,57.06,22.73,1.47,4.81,0.73,22-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
22-Dec-2019 - 00:00,17.88,995.71,154.04,139.79,84.58,52.41,308.28,1.0,0.91,2.77,9.64,6.79,22.25,15.47,0.83,7.53,0.45,23-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
23-Dec-2019 - 00:00,17.51,994.97,219.42,197.38,82.49,53.11,208.07,0.98,1.22,4.26,8.84,12.54,29.77,17.24,1.46,8.88,0.69,24-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
24-Dec-2019 - 00:00,17.7,996.67,375.73,293.46,81.05,51.62,194.29,0.78,1.61,5.66,7.9,22.8,46.57,23.76,2.12,9.89,2.4,25-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
25-Dec-2019 - 00:00,12.54,995.72,255.75,170.55,83.01,58.32,320.97,1.03,0.95,2.86,7.58,12.01,28.63,16.62,0.89,5.93,0.81,26-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
26-Dec-2019 - 00:00,9.45,995.17,305.64,208.58,79.22,52.87,213.63,1.01,1.01,2.59,7.12,6.36,24.48,18.09,0.88,10.21,0.96,27-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
27-Dec-2019 - 00:00,9.45,996.13,410.01,276.33,77.62,53.68,118.62,0.89,1.26,3.06,6.92,8.13,28.07,19.89,1.12,12.13,0.88,28-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
28-Dec-2019 - 00:00,9.18,996.77,486.76,316.65,84.45,42.97,178.85,0.9,1.81,4.47,6.32,35.81,56.75,20.97,1.61,8.91,0.96,29-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
29-Dec-2019 - 00:00,9.46,997.12,530.69,338.3,79.82,52.0,146.2,0.75,1.69,4.36,6.49,16.51,39.59,23.1,1.65,9.72,1.42,30-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
30-Dec-2019 - 00:00,8.98,996.51,493.58,300.27,90.3,16.32,152.34,0.85,1.85,3.95,22.29,36.01,57.22,21.21,1.78,2.75,1.64,31-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
31-Dec-2019 - 00:00,8.8,997.05,245.0,174.0,86.7,3.6,122.7,1.0,1.0,1.35,,4.15,17.15,13.0,1.1,2.5,1.45,01-Jan-2020 - 00:00,"Patparganj, Delhi - DPCC"
