from date,SR,Temp,VWS,NO,NO2,NOx,WS,CO,WD,Ozone,PM10,PM2.5,Benzene,Toluene,O Xylene,Eth-Benzene,MP-Xylene,BP,RH,SO2,to date,station
16-Nov-2018 - 00:00,130.98,26.0,0.48,103.61,28.97,67.9,0.4,1.0,116.92,70.0,249.11,88.1,0.94,1.77,0.17,0.0,0.13,757.74,47.05,14.21,17-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
17-Nov-2018 - 00:00,185.81,28.16,2.04,79.48,33.12,70.12,0.31,1.57,167.3,71.76,258.47,108.34,3.43,10.55,1.66,0.0,1.21,761.33,44.1,15.74,18-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
18-Nov-2018 - 00:00,148.94,27.54,2.58,160.46,46.57,143.85,0.3,1.56,179.32,63.11,265.31,116.27,4.22,12.83,2.0,0.0,1.56,760.98,45.87,17.4,19-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
19-Nov-2018 - 00:00,139.76,28.92,1.04,168.06,50.47,158.16,0.26,1.45,159.42,59.64,302.76,134.19,4.68,15.54,2.71,0.0,1.89,759.86,47.35,14.39,20-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
20-Nov-2018 - 00:00,143.94,29.62,1.23,153.7,36.72,152.82,0.7,0.95,69.15,77.98,215.23,82.78,0.58,1.68,0.02,0.0,0.03,758.75,43.49,10.73,21-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
21-Nov-2018 - 00:00,141.55,28.47,0.56,106.35,36.06,96.21,0.51,1.05,84.65,62.69,219.11,106.87,1.06,2.82,0.26,0.24,0.78,758.17,43.67,13.26,22-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
22-Nov-2018 - 00:00,148.14,28.77,0.57,29.09,42.21,34.59,0.55,1.49,93.21,43.84,198.33,98.37,0.86,2.66,0.1,0.16,0.68,758.42,41.89,10.35,23-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
23-Nov-2018 - 00:00,145.78,28.63,0.77,48.19,44.01,56.87,0.57,0.95,60.85,27.37,173.25,84.53,0.28,1.44,0.02,0.01,0.26,756.26,41.46,11.61,24-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
24-Nov-2018 - 00:00,157.89,27.07,0.79,100.41,34.93,108.01,0.34,1.66,114.15,30.09,179.79,98.17,1.91,6.78,0.97,0.88,2.12,755.99,43.24,17.18,25-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
25-Nov-2018 - 00:00,161.73,25.88,0.77,108.55,40.55,99.0,0.2,1.27,129.4,22.59,204.77,151.06,4.27,12.39,2.14,1.9,4.67,756.88,46.81,12.65,26-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
26-Nov-2018 - 00:00,130.38,26.62,0.79,64.72,39.49,72.14,0.23,1.48,113.7,40.63,250.18,127.63,2.94,11.4,1.97,1.67,4.63,757.92,44.35,12.73,27-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
27-Nov-2018 - 00:00,126.63,27.15,0.81,180.35,80.7,162.47,0.3,1.25,111.89,48.88,242.9,128.52,1.5,6.18,0.88,0.72,2.44,757.99,42.71,11.67,28-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
28-Nov-2018 - 00:00,149.08,27.5,0.83,147.22,51.31,146.08,0.4,1.26,106.56,61.53,218.57,96.5,0.97,3.22,0.37,0.26,1.14,757.63,45.58,11.31,29-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
29-Nov-2018 - 00:00,145.37,26.37,2.27,124.31,32.42,97.47,0.44,1.07,87.63,57.53,237.33,97.77,0.96,2.94,0.22,0.18,1.04,755.88,48.13,12.83,30-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
30-Nov-2018 - 00:00,147.7,26.4,-0.46,146.49,44.25,122.89,0.4,1.2,80.58,47.38,199.02,101.75,1.04,3.59,0.48,0.33,1.39,755.77,44.74,13.99,01-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
01-Dec-2018 - 00:00,149.87,25.41,2.31,157.21,35.17,133.65,0.26,1.22,102.41,70.82,260.21,135.1,2.4,8.98,1.75,1.5,3.87,757.61,45.24,20.98,02-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
02-Dec-2018 - 00:00,154.76,24.65,2.02,146.11,41.86,123.42,0.29,1.0,130.81,92.41,230.2,120.93,1.19,3.85,0.45,0.36,1.63,758.95,45.9,17.71,03-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
03-Dec-2018 - 00:00,151.2,24.94,1.4,157.43,40.29,134.55,0.39,0.9,101.97,80.95,220.31,109.22,1.01,3.51,0.45,0.32,1.5,758.19,44.69,18.74,04-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
04-Dec-2018 - 00:00,146.06,25.18,2.96,,,0.0,0.44,1.04,83.02,56.86,207.39,102.24,0.81,3.47,0.4,0.37,1.39,757.27,45.03,20.12,05-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
05-Dec-2018 - 00:00,136.85,24.84,0.85,,,0.0,0.31,0.94,109.72,70.43,231.89,108.84,1.13,3.98,0.64,0.53,1.78,758.54,46.61,22.81,06-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
06-Dec-2018 - 00:00,95.93,23.05,1.16,,,0.0,0.29,0.87,85.98,46.48,232.79,92.56,0.95,2.72,0.35,0.4,1.26,760.6,46.4,18.5,07-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
07-Dec-2018 - 00:00,143.26,24.87,2.38,54.95,34.39,49.67,0.28,1.4,103.24,58.49,221.02,108.89,1.33,4.49,0.83,0.55,2.05,758.67,47.67,16.7,08-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
08-Dec-2018 - 00:00,146.15,24.82,4.62,,,0.0,0.25,1.28,125.15,50.19,234.85,111.65,1.39,4.69,0.82,0.57,2.19,758.19,46.45,7.24,09-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
09-Dec-2018 - 00:00,144.56,24.31,3.67,,,0.0,0.26,0.91,118.0,51.15,254.51,131.67,2.37,8.87,1.76,1.66,4.01,758.66,46.87,8.37,10-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
10-Dec-2018 - 00:00,135.97,24.22,3.83,,,,0.36,1.3,152.41,53.9,265.48,134.7,2.34,8.38,1.69,1.31,4.22,759.56,46.89,10.0,11-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
11-Dec-2018 - 00:00,132.71,24.91,1.49,17.75,36.69,27.77,0.89,1.12,102.81,71.83,169.62,71.66,0.21,0.79,0.01,0.02,0.2,759.2,48.86,10.03,12-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
12-Dec-2018 - 00:00,121.15,22.52,2.31,32.33,42.49,48.67,0.83,1.33,52.35,51.37,240.64,120.39,0.67,0.98,0.01,0.0,0.14,756.51,57.73,10.47,13-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
13-Dec-2018 - 00:00,144.83,21.71,2.29,56.96,51.8,71.24,0.61,1.01,72.27,30.79,155.6,75.09,0.49,1.69,0.12,0.13,0.54,753.22,53.28,11.45,14-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
14-Dec-2018 - 00:00,149.92,21.17,1.57,47.47,54.84,57.51,0.69,0.93,82.62,27.62,143.43,64.23,0.21,1.02,0.02,0.02,0.24,751.62,50.12,11.31,15-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
15-Dec-2018 - 00:00,149.37,20.92,2.83,72.57,69.02,84.78,0.75,1.08,85.43,23.89,103.35,47.07,0.27,1.18,0.03,0.03,0.36,751.96,49.08,12.5,16-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
16-Dec-2018 - 00:00,151.35,21.55,3.14,54.38,56.96,69.55,0.76,0.93,88.86,50.9,138.97,58.02,0.26,1.18,0.07,0.01,0.46,752.5,45.37,11.36,17-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
17-Dec-2018 - 00:00,151.18,22.32,2.2,66.75,56.43,78.09,0.67,0.95,81.28,53.41,146.14,64.48,0.51,1.68,0.11,0.13,0.61,753.68,41.44,10.87,18-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
18-Dec-2018 - 00:00,156.13,22.05,2.26,74.26,51.93,81.23,0.56,0.96,78.98,62.63,143.4,70.35,0.5,1.92,0.16,0.11,0.85,756.1,40.89,10.34,19-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
19-Dec-2018 - 00:00,156.02,21.83,1.91,135.58,49.01,131.9,0.35,1.53,174.72,39.53,198.59,103.52,1.97,6.4,1.32,0.96,3.02,758.33,42.12,13.38,20-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
20-Dec-2018 - 00:00,163.48,20.64,1.6,206.65,46.64,214.69,0.24,1.02,123.74,48.45,273.55,146.43,3.48,10.54,2.17,1.58,5.48,758.21,43.55,14.58,21-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
21-Dec-2018 - 00:00,164.58,19.73,1.89,120.87,35.46,109.64,0.31,1.26,106.05,59.14,217.77,113.26,1.69,6.15,1.3,0.9,3.33,759.43,38.59,13.89,22-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
22-Dec-2018 - 00:00,123.19,17.67,0.56,107.4,26.95,97.92,0.34,1.79,107.85,36.99,224.83,132.9,3.22,10.66,2.57,1.91,5.6,761.62,40.6,11.55,23-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
23-Dec-2018 - 00:00,162.93,18.52,0.91,67.64,28.04,66.11,0.47,1.56,133.7,72.99,217.65,114.59,1.67,5.04,0.9,0.62,2.6,759.84,40.97,10.24,24-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
24-Dec-2018 - 00:00,153.36,18.3,1.76,37.97,32.38,49.12,0.93,1.35,52.81,75.02,203.41,114.6,0.6,1.26,0.0,0.0,0.35,759.7,47.79,9.57,25-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
25-Dec-2018 - 00:00,175.78,17.81,2.46,41.24,25.63,47.25,0.82,1.07,63.85,42.52,231.39,130.45,1.0,1.78,0.03,0.0,0.42,759.59,48.0,11.27,26-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
26-Dec-2018 - 00:00,186.12,17.94,1.35,54.06,33.74,62.06,0.6,1.71,155.11,38.18,181.39,95.89,1.87,5.49,0.95,0.8,2.68,760.43,40.5,11.77,27-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
27-Dec-2018 - 00:00,222.63,18.29,0.34,30.73,42.84,30.97,0.87,0.6,86.02,40.74,153.81,59.73,0.64,1.73,0.13,0.16,0.78,759.18,40.84,7.57,28-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
28-Dec-2018 - 00:00,198.43,16.3,1.19,108.6,24.45,112.37,0.24,2.12,113.29,45.58,248.08,142.5,5.12,12.58,2.74,1.94,6.43,758.11,41.48,12.58,29-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
29-Dec-2018 - 00:00,220.08,15.96,1.89,106.96,20.8,85.58,0.28,1.07,124.11,34.62,239.61,142.83,3.33,7.66,1.67,1.04,4.04,757.14,39.91,11.95,30-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
30-Dec-2018 - 00:00,178.66,17.82,0.44,89.19,20.88,82.78,0.27,1.51,87.5,26.48,229.43,128.21,4.86,10.0,1.95,1.47,4.78,758.57,39.76,7.2,31-Dec-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
31-Dec-2018 - 00:00,17.14,14.62,2.18,142.4,15.17,123.12,0.04,2.96,126.07,7.47,394.8,204.39,5.13,11.55,3.28,2.47,6.73,754.85,44.26,0.64,01-Jan-2019 - 00:00,"Collectorate, Jodhpur - RSPCB"
