from date,AT,PM2.5,PM10,RF,RH,SR,Temp,WD,WS,Benzene,Eth-Benzene,Toluene,CO,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
13-Nov-2018 - 00:00,24.41,108.9,355.43,0.0,51.92,44.46,29.83,168.49,0.44,0.77,0.6,12.17,1.28,16.58,44.49,45.09,60.14,44.92,29.41,14-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
14-Nov-2018 - 00:00,24.66,95.68,336.45,0.0,51.39,43.71,30.16,182.82,0.46,0.58,0.22,11.2,1.23,17.09,52.14,54.02,71.13,48.36,22.06,15-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
15-Nov-2018 - 00:00,24.89,99.28,296.32,0.0,50.95,43.08,30.13,198.99,0.51,0.52,0.29,5.58,1.15,18.36,32.83,50.73,53.67,50.13,22.1,16-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
16-Nov-2018 - 00:00,24.26,119.24,246.9,0.0,57.31,40.31,30.08,215.3,0.7,0.55,0.27,4.86,1.2,23.67,19.84,36.34,35.46,54.22,20.28,17-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
17-Nov-2018 - 00:00,24.03,113.68,262.99,0.0,52.05,42.16,29.99,214.16,0.59,0.66,0.29,10.02,1.22,19.29,33.38,43.77,50.42,49.63,27.39,18-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
18-Nov-2018 - 00:00,24.26,115.76,223.47,0.0,54.85,39.21,30.31,206.72,0.53,0.56,0.2,4.16,1.2,19.98,22.88,32.21,35.73,66.43,34.41,19-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
19-Nov-2018 - 00:00,25.01,160.0,300.76,0.0,60.25,38.43,30.99,180.52,0.46,0.71,0.55,6.92,1.63,25.77,20.31,38.37,36.93,47.02,31.28,20-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
20-Nov-2018 - 00:00,25.61,143.45,270.36,0.0,58.9,37.84,31.22,191.85,0.46,0.58,0.11,6.16,1.21,21.55,20.24,35.81,35.51,49.68,27.5,21-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
21-Nov-2018 - 00:00,25.05,128.54,234.68,0.0,55.95,39.9,30.92,225.26,0.58,0.56,0.07,5.36,1.44,20.75,19.18,32.08,32.66,47.42,29.0,22-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
22-Nov-2018 - 00:00,24.59,107.98,243.3,0.0,55.01,38.32,30.72,187.75,0.53,0.58,0.27,6.36,1.13,16.67,26.8,38.41,42.21,48.95,45.45,23-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
23-Nov-2018 - 00:00,24.34,108.58,266.54,0.0,56.71,33.16,30.26,216.76,0.62,0.54,0.34,4.48,1.18,17.11,25.74,35.07,39.58,43.09,28.36,24-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
24-Nov-2018 - 00:00,23.89,88.52,175.6,0.0,55.96,38.44,29.61,222.54,0.64,0.46,0.61,5.14,1.07,15.79,17.26,34.05,32.14,55.17,28.19,25-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
25-Nov-2018 - 00:00,23.22,89.7,178.57,0.0,56.41,39.42,29.84,187.08,0.57,0.53,0.43,7.99,0.97,14.58,16.71,28.76,28.89,60.17,42.69,26-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
26-Nov-2018 - 00:00,23.08,93.33,182.93,0.0,55.4,37.88,29.84,203.08,0.58,0.51,0.34,5.25,1.07,14.8,19.51,27.22,30.34,52.4,29.71,27-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
27-Nov-2018 - 00:00,23.07,93.85,176.31,0.0,56.43,35.76,29.56,220.53,0.59,0.57,0.35,5.1,1.02,14.46,12.45,23.09,22.4,63.5,42.75,28-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
28-Nov-2018 - 00:00,23.45,82.9,129.18,0.0,58.51,37.9,29.83,201.96,0.55,0.39,0.21,1.19,0.82,15.17,3.33,21.21,13.98,78.68,34.54,29-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
29-Nov-2018 - 00:00,22.99,100.26,163.25,0.0,62.28,36.66,29.68,232.83,0.57,0.44,0.63,1.49,0.97,17.94,9.38,26.86,21.92,64.74,32.68,30-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
30-Nov-2018 - 00:00,22.62,106.19,166.24,0.0,65.69,36.02,29.76,211.17,0.67,0.52,0.29,2.9,0.97,16.77,13.96,29.0,26.74,58.23,26.36,01-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
01-Dec-2018 - 00:00,22.48,112.06,171.19,0.0,63.45,35.06,29.75,250.23,0.58,0.56,0.97,2.82,1.08,17.32,21.91,25.65,31.46,54.46,29.03,02-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
02-Dec-2018 - 00:00,22.49,93.77,139.2,0.0,60.61,35.31,29.8,219.84,0.54,0.46,0.43,1.61,0.96,14.36,13.61,20.27,21.85,59.18,31.38,03-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
03-Dec-2018 - 00:00,22.81,99.22,180.3,0.04,61.62,32.9,29.68,226.44,0.5,0.55,0.53,3.73,1.03,16.57,20.81,30.25,32.46,57.04,34.84,04-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
04-Dec-2018 - 00:00,22.64,83.24,143.91,0.0,62.52,34.85,29.6,232.32,0.56,0.46,0.47,1.95,0.92,18.15,19.5,32.64,33.22,58.66,28.81,05-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
05-Dec-2018 - 00:00,22.5,71.31,124.75,0.0,63.3,46.43,29.51,223.86,0.53,0.52,0.68,5.17,1.0,17.14,20.42,34.23,34.73,56.97,26.54,06-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
06-Dec-2018 - 00:00,22.82,56.35,112.77,0.0,59.93,46.02,29.69,237.67,0.64,0.44,1.03,2.84,0.92,15.19,18.63,30.42,31.33,55.97,29.49,07-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
07-Dec-2018 - 00:00,22.63,44.29,86.05,0.0,59.32,46.23,29.66,255.61,0.62,0.36,0.49,1.33,0.72,14.52,10.23,25.38,21.81,60.8,27.87,08-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
08-Dec-2018 - 00:00,22.68,48.74,100.85,0.0,55.98,43.08,29.71,263.2,0.69,0.52,1.2,1.4,0.71,14.11,11.69,26.11,23.39,68.79,44.25,09-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
09-Dec-2018 - 00:00,22.72,47.49,87.27,0.0,55.53,43.66,29.74,285.26,0.77,0.45,0.34,0.72,0.58,13.93,2.32,13.34,8.99,87.17,34.29,10-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
10-Dec-2018 - 00:00,22.44,67.18,137.66,0.0,61.04,42.17,29.81,272.36,0.63,0.45,0.72,1.05,0.68,17.17,6.49,24.8,18.41,74.93,25.04,11-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
11-Dec-2018 - 00:00,21.78,83.5,176.25,0.0,58.57,45.89,29.48,232.2,0.6,0.49,0.56,3.34,0.7,15.14,12.54,26.99,24.55,68.53,29.52,12-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
12-Dec-2018 - 00:00,22.08,98.98,225.57,0.0,59.18,46.42,29.78,215.82,0.63,0.56,0.65,3.19,0.98,16.68,20.2,30.68,32.76,61.6,32.93,13-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
13-Dec-2018 - 00:00,22.24,98.45,185.17,0.0,57.69,45.09,29.63,272.67,0.95,0.45,0.17,1.0,0.68,21.09,3.31,17.44,11.93,77.97,22.21,14-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
14-Dec-2018 - 00:00,21.23,85.99,154.93,0.0,65.38,44.51,29.69,289.66,1.02,0.39,0.08,0.76,0.65,15.99,6.69,19.27,15.69,70.89,29.39,15-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
15-Dec-2018 - 00:00,20.88,89.13,160.36,0.0,66.39,45.3,29.82,283.34,0.87,0.37,0.09,0.87,0.62,15.94,4.38,20.75,14.6,68.18,31.5,16-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
16-Dec-2018 - 00:00,20.19,70.94,126.97,0.0,62.68,46.67,29.71,249.71,0.99,0.31,0.05,0.78,0.53,11.89,5.32,17.23,13.49,66.65,26.04,17-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
17-Dec-2018 - 00:00,20.1,70.98,129.84,0.0,60.24,44.39,29.64,250.49,0.92,0.38,0.19,1.34,0.55,11.14,5.2,19.86,14.79,77.33,28.93,18-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
18-Dec-2018 - 00:00,19.95,97.17,168.71,0.0,62.15,44.73,29.85,217.0,0.64,0.44,0.06,1.86,0.7,15.96,6.54,27.11,19.69,76.55,21.6,19-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
19-Dec-2018 - 00:00,20.06,117.31,209.61,0.0,63.01,45.21,30.03,175.57,0.49,0.56,0.2,2.19,1.06,17.8,14.59,38.25,32.22,63.27,28.22,20-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
20-Dec-2018 - 00:00,20.36,96.52,197.6,0.0,58.57,45.49,29.95,218.91,0.59,0.49,0.71,2.81,0.95,14.62,14.85,34.75,30.52,59.2,29.1,21-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
21-Dec-2018 - 00:00,20.47,88.98,197.39,0.0,60.78,43.23,30.13,204.15,0.54,0.43,0.62,2.59,0.95,13.15,17.48,26.94,28.38,58.1,34.76,22-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
22-Dec-2018 - 00:00,20.72,107.21,222.64,0.0,58.31,44.21,29.74,172.22,0.49,0.72,1.86,8.46,1.13,18.06,21.63,40.17,38.95,57.79,37.52,23-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
23-Dec-2018 - 00:00,21.1,91.93,184.54,0.0,58.39,44.05,30.13,183.73,0.53,0.5,0.97,4.99,0.95,13.76,22.3,30.8,34.51,61.68,29.16,24-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
24-Dec-2018 - 00:00,21.22,90.95,191.36,0.0,60.06,43.11,30.38,230.0,0.56,0.46,0.45,6.27,0.96,13.04,22.85,29.39,34.22,60.68,30.32,25-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
25-Dec-2018 - 00:00,21.79,73.88,150.83,0.0,57.79,41.59,29.58,240.31,0.6,0.33,0.56,2.29,0.7,13.37,9.44,20.89,18.79,79.14,25.39,26-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
26-Dec-2018 - 00:00,22.14,71.03,187.85,0.0,58.98,42.51,29.34,199.77,0.63,0.27,0.63,2.17,0.68,13.92,8.54,29.37,22.57,70.0,28.6,27-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
27-Dec-2018 - 00:00,20.41,89.22,181.52,0.0,56.73,43.46,28.88,244.08,0.79,0.42,0.91,2.15,0.76,16.09,11.93,24.75,22.88,71.01,22.47,28-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
28-Dec-2018 - 00:00,19.14,83.79,186.22,0.0,54.74,44.54,28.86,245.16,0.79,0.48,0.5,5.21,0.89,12.07,27.1,28.13,37.0,54.08,23.28,29-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
29-Dec-2018 - 00:00,18.96,90.32,190.79,0.0,52.1,43.74,30.11,185.98,0.52,0.56,0.09,4.25,0.99,11.97,28.2,31.28,39.57,54.24,26.96,30-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
30-Dec-2018 - 00:00,19.54,76.6,155.82,0.0,53.09,43.36,29.93,213.5,0.56,0.43,0.12,4.29,0.83,11.39,17.68,25.6,27.99,54.6,35.54,31-Dec-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
31-Dec-2018 - 00:00,17.3,99.0,259.0,0.0,70.5,10.0,29.95,191.0,0.3,0.4,0.05,1.85,0.88,14.6,10.55,44.85,32.45,27.3,20.5,01-Jan-2019 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
