from date,AT,BP,PM2.5,PM10,RF,RH,SR,Temp,WD,WS,VWS,Benzene,Toluene,Xylene,CO,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
11-Nov-2018 - 00:00,27.21,709.02,74.34,148.72,0.0,48.23,92.1,30.36,87.23,0.48,-0.11,3.86,38.99,2.9,1.0,13.9,13.04,67.17,46.32,41.39,6.5,12-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
12-Nov-2018 - 00:00,26.17,708.68,65.89,161.24,0.0,47.73,93.23,30.35,93.26,0.46,-0.06,3.96,33.14,3.0,1.03,13.98,14.36,67.38,47.52,38.91,6.21,13-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
13-Nov-2018 - 00:00,25.87,707.97,74.5,163.17,0.0,49.65,89.01,30.41,86.71,0.37,0.05,4.52,52.96,3.04,1.21,15.49,26.3,67.75,57.41,34.03,8.38,14-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
14-Nov-2018 - 00:00,26.16,707.98,63.78,172.38,0.0,51.02,86.7,30.34,83.91,0.43,0.03,3.58,46.23,2.02,1.32,16.83,23.93,73.33,58.46,34.45,7.23,15-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
15-Nov-2018 - 00:00,26.74,708.57,73.03,163.74,0.0,53.29,79.1,30.92,76.79,0.51,-0.08,2.52,28.57,1.52,1.28,18.76,23.93,63.16,53.06,34.42,6.05,16-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
16-Nov-2018 - 00:00,27.73,708.85,50.07,119.01,0.0,56.57,81.01,30.51,97.18,0.67,-0.13,1.74,8.89,1.06,1.01,20.14,16.31,54.97,42.5,28.82,2.7,17-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
17-Nov-2018 - 00:00,28.54,708.6,19.0,70.49,0.0,63.02,68.4,30.18,124.38,0.83,-0.11,1.03,7.21,0.73,0.63,17.0,19.07,45.79,39.86,24.06,1.6,18-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
18-Nov-2018 - 00:00,28.48,708.92,23.33,61.18,0.0,63.56,78.12,30.23,111.02,1.03,-0.15,0.92,6.58,0.75,0.63,14.33,18.65,43.61,38.35,23.32,1.49,19-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
19-Nov-2018 - 00:00,28.4,709.64,36.74,79.5,0.0,62.35,70.94,30.27,112.65,0.96,-0.27,1.06,6.7,0.7,0.69,13.28,16.76,46.46,38.35,25.46,1.96,20-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
20-Nov-2018 - 00:00,28.03,710.08,61.96,123.78,0.0,61.4,65.31,30.08,92.68,0.87,-0.33,1.29,7.37,0.81,0.84,13.77,14.88,56.15,41.95,32.44,2.89,21-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
21-Nov-2018 - 00:00,27.74,710.12,74.38,147.32,0.0,54.43,78.69,30.42,84.17,0.74,-0.32,1.77,7.99,0.97,0.97,13.54,11.05,59.09,40.41,38.49,3.57,22-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
22-Nov-2018 - 00:00,27.27,710.33,74.71,145.41,0.0,54.81,69.06,30.29,97.11,0.7,-0.35,1.48,9.0,0.99,0.79,13.54,10.92,62.18,41.95,39.38,3.72,23-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
23-Nov-2018 - 00:00,26.96,710.84,78.57,152.48,0.0,57.61,48.88,30.23,89.44,0.56,-0.46,1.57,7.95,1.01,0.91,14.31,12.97,66.3,45.82,37.19,5.27,24-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
24-Nov-2018 - 00:00,26.79,711.01,79.4,162.54,0.0,54.32,75.99,30.62,77.64,0.49,-0.45,2.15,19.32,1.46,1.03,14.44,13.92,69.91,48.51,37.56,5.01,25-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
25-Nov-2018 - 00:00,26.52,710.56,75.35,163.28,0.0,49.94,76.59,30.49,79.69,0.44,-0.39,1.91,11.9,1.39,0.95,13.56,9.64,69.57,44.84,43.32,5.35,26-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
26-Nov-2018 - 00:00,25.81,709.89,63.35,161.08,0.0,48.53,79.64,30.62,74.8,0.47,-0.3,2.04,11.89,1.12,1.02,12.67,12.21,77.26,51.02,41.04,5.01,27-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
27-Nov-2018 - 00:00,25.58,710.18,63.69,152.44,0.0,53.33,78.31,30.42,109.46,0.49,-0.36,1.79,16.96,1.12,0.94,14.74,9.45,73.88,46.98,44.67,4.55,28-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
28-Nov-2018 - 00:00,25.65,710.42,69.71,156.43,0.0,55.04,76.08,30.37,110.43,0.48,-0.37,1.74,10.44,1.18,0.93,14.64,10.19,73.87,47.58,45.36,3.89,29-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
29-Nov-2018 - 00:00,25.66,710.75,70.25,153.05,0.0,57.44,71.3,30.35,86.74,0.41,-0.45,2.1,12.22,1.45,1.05,14.82,17.4,73.15,53.07,36.96,3.29,30-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
30-Nov-2018 - 00:00,25.88,710.85,62.08,150.61,0.0,52.53,71.94,30.36,121.86,0.43,-0.43,1.83,9.84,1.1,0.94,14.17,12.52,72.64,48.82,41.67,4.46,01-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
01-Dec-2018 - 00:00,25.63,709.95,63.11,159.31,0.0,55.54,69.46,30.26,107.4,0.43,-0.28,1.67,10.45,0.92,0.94,14.72,14.16,70.26,48.88,43.48,4.13,02-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
02-Dec-2018 - 00:00,25.59,709.27,68.78,151.05,0.0,58.27,68.14,30.42,90.35,0.5,-0.17,1.64,9.05,0.87,1.02,15.98,15.53,70.0,49.86,35.56,2.27,03-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
03-Dec-2018 - 00:00,25.86,709.58,75.96,151.91,0.0,59.69,58.53,30.14,99.99,0.58,-0.25,1.49,8.82,0.76,1.0,15.97,15.7,70.91,50.47,38.49,2.89,04-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
04-Dec-2018 - 00:00,26.25,710.05,79.18,159.48,0.0,60.47,47.34,30.26,110.76,0.7,-0.32,1.69,8.58,0.86,1.01,15.95,13.92,70.51,48.82,40.34,2.34,05-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
05-Dec-2018 - 00:00,26.94,709.74,77.16,139.0,0.0,63.81,44.82,30.26,132.83,0.57,-0.26,1.6,8.9,0.76,0.94,14.82,11.96,65.25,44.43,36.73,2.51,06-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
06-Dec-2018 - 00:00,27.39,709.18,62.57,128.6,0.0,65.79,54.06,31.12,109.04,0.64,-0.13,2.43,15.34,1.75,1.01,15.85,15.72,64.33,46.99,32.54,1.64,07-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
07-Dec-2018 - 00:00,27.32,709.28,66.98,104.43,0.0,66.06,60.07,30.18,105.25,0.72,-0.22,2.86,19.29,1.46,0.82,14.83,10.35,53.7,36.98,35.78,1.0,08-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
08-Dec-2018 - 00:00,27.16,709.84,78.43,136.11,0.0,65.85,51.43,30.2,115.6,0.9,-0.28,2.82,18.32,1.71,0.93,15.16,8.22,59.87,38.52,40.36,1.66,09-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
09-Dec-2018 - 00:00,27.2,709.55,72.18,149.29,0.0,63.78,47.95,30.24,137.7,0.79,-0.22,1.57,8.99,0.84,0.89,14.61,7.36,60.58,38.21,43.88,1.26,10-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
10-Dec-2018 - 00:00,26.94,709.38,77.91,147.63,0.0,64.81,46.31,31.25,201.3,0.57,-0.15,1.66,16.0,1.22,0.82,16.22,7.32,50.92,33.02,42.13,1.74,11-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
11-Dec-2018 - 00:00,26.92,709.64,73.24,147.74,0.0,65.64,47.54,29.86,124.4,0.57,-0.28,2.84,18.13,1.87,0.89,18.07,9.06,51.5,34.75,41.95,1.92,12-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
12-Dec-2018 - 00:00,26.95,710.01,71.84,159.93,0.0,64.26,49.1,30.24,119.26,0.71,-0.31,2.99,18.41,1.89,0.96,18.63,9.3,56.9,37.83,41.12,2.24,13-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
13-Dec-2018 - 00:00,26.17,710.61,79.96,141.22,0.04,67.73,41.91,29.42,103.53,0.68,-0.46,3.08,16.92,1.69,0.98,17.68,9.86,57.23,38.45,38.36,1.97,14-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
14-Dec-2018 - 00:00,24.84,711.19,76.84,145.81,0.04,75.85,11.53,29.12,74.71,0.79,-0.61,3.53,22.47,3.08,1.42,20.14,17.43,62.02,47.16,25.01,2.9,15-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
15-Dec-2018 - 00:00,25.83,711.28,81.03,161.77,0.0,59.35,67.05,29.54,75.71,0.67,-0.56,2.36,12.69,1.81,1.14,19.56,14.54,63.15,45.42,36.1,3.87,16-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
16-Dec-2018 - 00:00,25.19,710.96,71.72,168.34,0.0,51.43,60.26,29.3,69.82,0.58,-0.52,2.29,12.74,1.48,0.91,17.06,6.53,61.75,38.16,48.2,6.46,17-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
17-Dec-2018 - 00:00,23.27,710.07,73.05,94.5,0.02,69.97,20.57,29.05,101.91,0.56,-0.43,1.46,9.45,0.87,0.67,16.04,7.3,49.7,32.37,36.21,2.44,18-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
18-Dec-2018 - 00:00,22.16,710.86,40.69,57.96,0.01,77.45,19.96,28.96,83.06,0.62,-0.58,1.2,8.06,0.71,0.6,14.48,11.13,42.26,31.53,27.2,1.22,19-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
19-Dec-2018 - 00:00,23.76,711.21,51.11,84.81,0.0,67.83,41.56,29.24,85.98,0.48,-0.56,1.73,10.13,1.19,0.76,13.17,17.15,51.56,41.37,29.65,2.32,20-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
20-Dec-2018 - 00:00,24.69,711.01,59.72,107.39,0.0,66.12,54.4,29.23,84.42,0.49,-0.56,2.17,12.53,1.52,0.94,13.93,21.8,55.9,47.46,27.21,3.08,21-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
21-Dec-2018 - 00:00,27.31,710.63,64.4,132.46,0.0,54.81,115.9,29.14,99.37,0.4,-0.48,3.23,18.84,1.83,1.04,15.9,6.87,58.89,36.9,58.27,2.62,22-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
22-Dec-2018 - 00:00,27.49,710.93,76.22,159.28,0.0,56.28,106.5,34.95,87.1,0.35,-0.05,2.24,13.82,9.4,1.14,28.48,10.25,66.21,42.76,58.78,2.88,23-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
23-Dec-2018 - 00:00,26.52,711.15,77.74,150.36,0.0,63.44,81.86,44.12,94.95,0.42,0.57,3.7,41.52,22.77,1.02,35.05,17.42,65.99,49.69,65.16,4.21,24-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
24-Dec-2018 - 00:00,27.85,711.02,79.39,166.78,0.0,53.78,99.02,29.13,86.54,0.41,-0.54,4.45,24.84,2.68,0.75,16.57,8.47,60.66,37.33,54.11,4.27,25-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
25-Dec-2018 - 00:00,25.08,711.5,79.74,166.96,0.0,64.09,86.83,28.04,93.67,0.33,-0.7,3.1,21.93,1.19,0.28,19.44,11.01,59.91,40.82,36.87,2.74,26-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
26-Dec-2018 - 00:00,28.94,710.54,67.59,134.82,0.0,51.88,90.2,29.05,175.96,0.67,-0.51,1.46,6.39,0.57,0.85,17.26,8.67,49.92,33.61,42.66,2.64,27-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
27-Dec-2018 - 00:00,25.96,710.55,76.23,139.55,0.0,61.47,64.35,28.81,166.45,0.31,-0.5,1.31,8.99,0.72,0.87,18.43,11.08,49.11,35.14,34.79,2.26,28-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
28-Dec-2018 - 00:00,24.49,710.81,70.09,133.41,0.0,46.03,75.12,28.94,115.53,0.3,-0.53,2.01,12.89,1.06,0.74,14.62,6.64,57.02,35.72,48.84,4.04,29-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
29-Dec-2018 - 00:00,23.97,711.81,77.39,155.93,0.0,46.31,73.3,28.86,70.31,0.31,-0.72,1.82,10.11,1.2,0.87,15.97,7.94,72.93,45.25,47.68,5.77,30-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
30-Dec-2018 - 00:00,23.6,712.69,76.11,154.32,0.0,51.06,74.27,28.82,109.32,0.31,-0.84,2.22,11.98,1.18,0.96,17.22,10.86,72.68,47.49,40.63,3.56,31-Dec-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
31-Dec-2018 - 00:00,20.5,713.0,86.0,174.0,0.0,64.0,4.0,29.3,316.0,0.3,-0.8,1.6,6.8,1.3,1.26,17.3,13.7,83.05,55.35,19.7,1.0,01-Jan-2019 - 00:00,"Zoo Park, Hyderabad - TSPCB"
